"Time_Iter","Outer_Iter","Inner_Iter",   "rms[A_Rho]"   ,   "rms[A_RhoU]"  ,   "rms[A_RhoV]"  ,    "rms[A_E]"    ,    "rms[A_nu]"   
          0,           0,        2813,      -6.476800722,       -9.28961348,      -9.832557956,      -11.82217701,      -7.507364461
          0,           0,        2814,      -6.481226544,      -9.293495508,      -9.839338385,      -11.82694745,      -7.509094106
          0,           0,        2815,      -6.486283142,      -9.297762535,      -9.846494606,         -11.83236,      -7.510768977
          0,           0,        2816,      -6.491978651,      -9.302410407,      -9.854014357,      -11.83842411,      -7.512387202
          0,           0,        2817,      -6.498322571,      -9.307434058,      -9.861882798,      -11.84515073,      -7.513947064
          0,           0,        2818,      -6.505325789,      -9.312827354,      -9.870082063,      -11.85255234,      -7.515447014
          0,           0,        2819,      -6.513000608,      -9.318582915,      -9.878590773,      -11.86064302,      -7.516885684
          0,           0,        2820,      -6.521360763,      -9.324691902,      -9.887383494,      -11.86943848,      -7.518261892
          0,           0,        2821,      -6.530421423,       -9.33114378,      -9.896430141,      -11.87895607,       -7.51957466
          0,           0,        2822,      -6.540199184,      -9.337926047,      -9.905695353,      -11.88921485,      -7.520823213
          0,           0,        2823,      -6.550712028,      -9.345023927,      -9.915137844,      -11.90023552,       -7.52200699
          0,           0,        2824,      -6.561979244,      -9.352420033,      -9.924709755,      -11.91204044,       -7.52312565
          0,           0,        2825,      -6.574021281,      -9.360093992,      -9.934356052,      -11.92465346,      -7.524179072
          0,           0,        2826,      -6.586859529,      -9.368022041,       -9.94401402,      -11.93809977,       -7.52516736
          0,           0,        2827,      -6.600515969,      -9.376176599,      -9.953612908,      -11.95240558,       -7.52609084
          0,           0,        2828,      -6.615012651,      -9.384525816,      -9.963073833,      -11.96759759,      -7.526950064
          0,           0,        2829,      -6.630370939,      -9.393033128,      -9.972310006,      -11.98370228,      -7.527745801
          0,           0,        2830,      -6.646610419,      -9.401656824,      -9.981227423,      -12.00074476,      -7.528479038
          0,           0,        2831,      -6.663747346,       -9.41034966,      -9.989726087,      -12.01874711,       -7.52915097
          0,           0,        2832,      -6.681792449,      -9.419058547,      -9.997701872,      -12.03772605,      -7.529762994
          0,           0,        2833,      -6.700747865,      -9.427724378,      -10.00504906,      -12.05768946,      -7.530316703
          0,           0,        2834,      -6.720602886,      -9.436282018,      -10.01166356,      -12.07863161,      -7.530813872
          0,           0,        2835,      -6.741328102,      -9.444660541,      -10.01744662,      -12.10052634,      -7.531256449
          0,           0,        2836,      -6.762867474,      -9.452783769,      -10.02230899,      -12.12331766,      -7.531646544
          0,           0,        2837,       -6.78512775,      -9.460571167,      -10.02617509,      -12.14690688,      -7.531986413
          0,           0,        2838,      -6.807964717,      -9.467939157,      -10.02898689,      -12.17113565,      -7.532278449
          0,           0,        2839,      -6.831166021,      -9.474802856,      -10.03070709,      -12.19576422,      -7.532525164
          0,           0,        2840,      -6.854430985,      -9.481078262,      -10.03132128,      -12.22044548,      -7.532729179
          0,           0,        2841,      -6.877349309,      -9.486684787,      -10.03083879,      -12.24469724,      -7.532893204
          0,           0,        2842,      -6.899383096,      -9.491548077,      -10.02929214,      -12.26787911,      -7.533020027
          0,           0,        2843,       -6.91986026,      -9.495602918,      -10.02673514,      -12.28918553,        -7.5331125
          0,           0,        2844,       -6.93799115,      -9.498796036,      -10.02323992,      -12.30767253,      -7.533173521
          0,           0,        2845,      -6.952921288,      -9.501088563,      -10.01889311,      -12.32233597,      -7.533206022
          0,           0,        2846,      -6.963827001,      -9.502457926,      -10.01379176,      -12.33224772,      -7.533212956
          0,           0,        2847,      -6.970044063,      -9.502898986,      -10.00803913,      -12.33672802,      -7.533197281
          0,           0,        2848,      -6.971196688,      -9.502424298,      -10.00174086,      -12.33549905,       -7.53316195
          0,           0,        2849,       -6.96728025,      -9.501063475,      -9.995001608,      -12.32875423,      -7.533109897
          0,           0,        2850,      -6.958662337,      -9.498861709,      -9.987922424,      -12.31710956,      -7.533044025
          0,           0,        2851,      -6.946001657,      -9.495877611,      -9.980598692,       -12.3014609,      -7.532967198
          0,           0,        2852,      -6.930119588,      -9.492180582,      -9.973118796,      -12.28281018,      -7.532882228
          0,           0,        2853,      -6.911871061,      -9.487847933,      -9.965563325,      -12.26211991,      -7.532791866
          0,           0,        2854,      -6.892047948,      -9.482961997,      -9.958004753,      -12.24022417,      -7.532698797
          0,           0,        2855,      -6.871325341,      -9.477607413,      -9.950507479,      -12.21779373,      -7.532605628
          0,           0,        2856,      -6.850244214,      -9.471868728,      -9.943128132,      -12.19533818,      -7.532514885
          0,           0,        2857,      -6.829217613,      -9.465828399,       -9.93591605,      -12.17322723,      -7.532429002
          0,           0,        2858,      -6.808548476,      -9.459565232,      -9.928913873,      -12.15171815,      -7.532350322
          0,           0,        2859,      -6.788450909,      -9.453153253,      -9.922158177,      -12.13098237,      -7.532281088
          0,           0,        2860,       -6.76907043,      -9.446660968,      -9.915680131,      -12.11112798,      -7.532223444
          0,           0,        2861,      -6.750501225,      -9.440150962,       -9.90950613,      -12.09221767,      -7.532179424
          0,           0,        2862,       -6.73279998,      -9.433679773,      -9.903658395,      -12.07428218,       -7.53215096
          0,           0,        2863,      -6.715996527,      -9.427297975,      -9.898155531,      -12.05733033,      -7.532139871
          0,           0,        2864,      -6.700101839,      -9.421050424,      -9.893013028,      -12.04135625,      -7.532147869
          0,           0,        2865,      -6.685113916,      -9.414976596,       -9.88824371,      -12.02634447,      -7.532176555
          0,           0,        2866,      -6.671022079,      -9.409111006,      -9.883858141,      -12.01227362,      -7.532227419
          0,           0,        2867,      -6.657810058,      -9.403483644,       -9.87986497,      -11.99911891,      -7.532301843
          0,           0,        2868,      -6.645458206,      -9.398120426,      -9.876271235,      -11.98685397,      -7.532401101
          0,           0,        2869,       -6.63394506,      -9.393043641,      -9.873082633,      -11.97545196,      -7.532526358
          0,           0,        2870,      -6.623248444,      -9.388272364,      -9.870303738,      -11.96488647,      -7.532678677
          0,           0,        2871,      -6.613346236,      -9.383822854,      -9.867938202,      -11.95513203,      -7.532859017
          0,           0,        2872,      -6.604216886,      -9.379708909,      -9.865988911,      -11.94616441,      -7.533068237
          0,           0,        2873,      -6.595839768,      -9.375942197,      -9.864458129,       -11.9379609,        -7.5333071
          0,           0,        2874,      -6.588195413,      -9.372532543,      -9.863347607,       -11.9305004,      -7.533576274
          0,           0,        2875,      -6.581265643,      -9.369488189,       -9.86265868,      -11.92376346,      -7.533876339
          0,           0,        2876,      -6.575033661,       -9.36681602,      -9.862392339,      -11.91773232,      -7.534207787
          0,           0,        2877,      -6.569484082,      -9.364521766,      -9.862549292,      -11.91239087,      -7.534571027
          0,           0,        2878,      -6.564602951,      -9.362610169,      -9.863130003,      -11.90772463,       -7.53496639
          0,           0,        2879,      -6.560377732,      -9.361085129,      -9.864134725,      -11.90372074,      -7.535394133
          0,           0,        2880,      -6.556797293,      -9.359949836,      -9.865563514,      -11.90036785,      -7.535854441
          0,           0,        2881,      -6.553851878,      -9.359206864,      -9.867416227,      -11.89765614,      -7.536347434
          0,           0,        2882,      -6.551533084,      -9.358858266,      -9.869692517,      -11.89557724,      -7.536873172
          0,           0,        2883,       -6.54983383,      -9.358905639,        -9.8723918,      -11.89412422,      -7.537431655
          0,           0,        2884,      -6.548748334,      -9.359350175,      -9.875513226,      -11.89329152,      -7.538022833
          0,           0,        2885,       -6.54827209,      -9.360192705,      -9.879055617,      -11.89307495,      -7.538646606
          0,           0,        2886,      -6.548401853,       -9.36143372,      -9.883017399,      -11.89347166,      -7.539302832
          0,           0,        2887,      -6.549135618,      -9.363073386,      -9.887396515,      -11.89448013,      -7.539991329
          0,           0,        2888,      -6.550472621,      -9.365111536,      -9.892190314,      -11.89610017,      -7.540711879
          0,           0,        2889,      -6.552413326,      -9.367547662,      -9.897395421,      -11.89833287,      -7.541464236
          0,           0,        2890,      -6.554959437,      -9.370380879,      -9.903007578,       -11.9011807,      -7.542248126
          0,           0,        2891,      -6.558113896,      -9.373609888,      -9.909021459,      -11.90464741,      -7.543063255
          0,           0,        2892,      -6.561880903,      -9.377232913,      -9.915430452,      -11.90873814,      -7.543909307
          0,           0,        2893,      -6.566265927,      -9.381247625,      -9.922226398,      -11.91345942,      -7.544785956
          0,           0,        2894,       -6.57127573,      -9.385651054,      -9.929399302,      -11.91881918,      -7.545692864
          0,           0,        2895,      -6.576918393,      -9.390439469,      -9.936936982,      -11.92482682,      -7.546629685
          0,           0,        2896,      -6.583203339,      -9.395608247,      -9.944824684,      -11.93149321,       -7.54759607
          0,           0,        2897,       -6.59014136,      -9.401151711,      -9.953044636,       -11.9388308,      -7.548591672
          0,           0,        2898,      -6.597744646,      -9.407062946,      -9.961575547,      -11.94685361,      -7.549616142
          0,           0,        2899,      -6.606026795,      -9.413333579,      -9.970392061,      -11.95557729,      -7.550669141
          0,           0,        2900,      -6.615002832,      -9.419953533,      -9.979464151,      -11.96501917,      -7.551750335
          0,           0,        2901,      -6.624689193,      -9.426910745,      -9.988756478,      -11.97519825,      -7.552859401
          0,           0,        2902,      -6.635103689,      -9.434190839,      -9.998227729,      -11.98613525,      -7.553996028
          0,           0,        2903,      -6.646265438,      -9.441776772,      -10.00782995,      -11.99785252,      -7.555159919
          0,           0,        2904,      -6.658194728,      -9.449648437,      -10.01750792,      -12.01037398,      -7.556350792
          0,           0,        2905,      -6.670912806,      -9.457782224,      -10.02719864,      -12.02372493,      -7.557568381
          0,           0,        2906,      -6.684441546,      -9.466150556,       -10.0368309,      -12.03793178,      -7.558812439
          0,           0,        2907,      -6.698802959,        -9.4747214,      -10.04632522,      -12.05302154,      -7.560082735
          0,           0,        2908,      -6.714018472,      -9.483457767,      -10.05559403,      -12.06902115,      -7.561379057
          0,           0,        2909,      -6.730107889,      -9.492317222,      -10.06454232,      -12.08595637,      -7.562701211
          0,           0,        2910,      -6.747087908,      -9.501251438,      -10.07306888,      -12.10385026,      -7.564049022
          0,           0,        2911,      -6.764970034,      -9.510205823,      -10.08106817,      -12.12272087,      -7.565422331
          0,           0,        2912,      -6.783757652,      -9.519119272,      -10.08843288,      -12.14257798,      -7.566820994
          0,           0,        2913,      -6.803441964,      -9.527924111,      -10.09505716,      -12.16341845,      -7.568244887
          0,           0,        2914,        -6.8239964,      -9.536546283,      -10.10084048,      -12.18521966,      -7.569693894
          0,           0,        2915,      -6.845369026,      -9.544905866,      -10.10569184,      -12.20793041,      -7.571167916
          0,           0,        2916,      -6.867472401,      -9.552917986,      -10.10953403,      -12.23145844,       -7.57266686
          0,           0,        2917,      -6.890170344,      -9.560494179,      -10.11230763,      -12.25565376,      -7.574190643
          0,           0,        2918,      -6.913261311,      -9.567544258,      -10.11397434,      -12.28028727,      -7.575739188
          0,           0,        2919,       -6.93645866,       -9.57397865,      -10.11451916,      -12.30502486,      -7.577312419
          0,           0,        2920,      -6.959369463,      -9.579711183,      -10.11395129,      -12.32939911,       -7.57891026
          0,           0,        2921,      -6.981475819,      -9.584662174,       -10.1123036,      -12.35278455,      -7.580532632
          0,           0,        2922,      -7.002126162,      -9.588761654,      -10.10963067,      -12.37438756,      -7.582179448
          0,           0,        2923,      -7.020547839,      -9.591952484,      -10.10600572,      -12.39326798,      -7.583850613
          0,           0,        2924,      -7.035893918,        -9.5941931,       -10.1015168,      -12.40841162,      -7.585546016
          0,           0,        2925,      -7.047332371,      -9.595459615,      -10.09626245,      -12.41886221,      -7.587265529
          0,           0,        2926,      -7.054170727,      -9.595747077,      -10.09034751,      -12.42389492,      -7.589009003
          0,           0,        2927,      -7.055986901,      -9.595069724,      -10.08387913,      -12.42317843,      -7.590776263
          0,           0,        2928,      -7.052720695,      -9.593460231,      -10.07696343,      -12.41685754,      -7.592567105
          0,           0,        2929,      -7.044687542,      -9.590968009,      -10.06970269,      -12.40551642,       -7.59438129
          0,           0,        2930,      -7.032508312,      -9.587656762,      -10.06219341,      -12.39004051,      -7.596218545
          0,           0,        2931,      -7.016985644,      -9.583601522,      -10.05452486,      -12.37143962,       -7.59807855
          0,           0,        2932,      -6.998973152,      -9.578885449,      -10.04677836,      -12.35069519,      -7.599960945
          0,           0,        2933,      -6.979273427,      -9.573596644,      -10.03902694,      -12.32866411,      -7.601865317
          0,           0,        2934,      -6.958578362,      -9.567825193,      -10.03133539,      -12.30603877,        -7.6037912
          0,           0,        2935,      -6.937447213,      -9.561660589,      -10.02376062,      -12.28334688,      -7.605738072
          0,           0,        2936,       -6.91631001,      -9.555189625,      -10.01635213,      -12.26097211,      -7.607705349
          0,           0,        2937,      -6.895484101,      -9.548494774,      -10.00915262,      -12.23918185,      -7.609692382
          0,           0,        2938,       -6.87519514,      -9.541653056,      -10.00219869,      -12.21815455,      -7.611698457
          0,           0,        2939,      -6.855597527,      -9.534735328,      -9.995521454,      -12.19800295,      -7.613722788
          0,           0,        2940,      -6.836792088,      -9.527805938,      -9.989147223,      -12.17879266,      -7.615764514
          0,           0,        2941,       -6.81884035,      -9.520922667,      -9.983098107,      -12.16055615,        -7.6178227
          0,           0,        2942,      -6.801775596,      -9.514136889,      -9.977392582,      -12.14330313,      -7.619896334
          0,           0,        2943,      -6.785611194,      -9.507493887,      -9.972045999,      -12.12702802,      -7.621984321
          0,           0,        2944,      -6.770346754,      -9.501033264,      -9.967071047,      -12.11171532,      -7.624085488
          0,           0,        2945,      -6.755972625,      -9.494789421,      -9.962478155,      -12.09734332,      -7.626198576
          0,           0,        2946,      -6.742473134,      -9.488792055,      -9.958275847,      -12.08388679,      -7.628322246
          0,           0,        2947,      -6.729828912,       -9.48306665,      -9.954471053,      -12.07131876,      -7.630455074
          0,           0,        2948,       -6.71801854,      -9.477634964,      -9.951069376,      -12.05961178,      -7.632595555
          0,           0,        2949,      -6.707019715,      -9.472515478,      -9.948075321,      -12.04873877,      -7.634742099
          0,           0,        2950,      -6.696810051,      -9.467723818,      -9.945492494,      -12.03867355,      -7.636893038
          0,           0,        2951,       -6.68736764,      -9.463273129,      -9.943323769,      -12.02939121,      -7.639046624
          0,           0,        2952,      -6.678671418,      -9.459174421,      -9.941571426,      -12.02086833,      -7.641201034
          0,           0,        2953,      -6.670701413,      -9.455436875,      -9.940237276,      -12.01308306,      -7.643354373
          0,           0,        2954,      -6.663438897,      -9.452068105,      -9.939322755,      -12.00601526,      -7.645504673
          0,           0,        2955,      -6.656866473,      -9.449074398,      -9.938829007,       -11.9996464,      -7.647649906
          0,           0,        2956,      -6.650968114,      -9.446460916,      -9.938756948,      -11.99395964,      -7.649787983
          0,           0,        2957,      -6.645729185,      -9.444231872,      -9.939107317,      -11.98893973,      -7.651916761
          0,           0,        2958,      -6.641136429,      -9.442390683,      -9.939880716,      -11.98457302,       -7.65403405
          0,           0,        2959,      -6.637177949,      -9.440940095,      -9.941077634,      -11.98084736,      -7.656137622
          0,           0,        2960,      -6.633843184,      -9.439882292,       -9.94269846,      -11.97775207,      -7.658225212
          0,           0,        2961,      -6.631122874,      -9.439218987,       -9.94474349,      -11.97527793,      -7.660294537
          0,           0,        2962,      -6.629009033,      -9.438951495,      -9.947212916,      -11.97341706,      -7.662343295
          0,           0,        2963,      -6.627494919,      -9.439080788,      -9.950106807,      -11.97216296,       -7.66436918
          0,           0,        2964,      -6.626575002,      -9.439607545,      -9.953425077,      -11.97151042,      -7.666369891
          0,           0,        2965,      -6.626244944,      -9.440532177,      -9.957167441,      -11.97145551,      -7.668343141
          0,           0,        2966,      -6.626501578,      -9.441854849,      -9.961333358,      -11.97199557,      -7.670286669
          0,           0,        2967,       -6.62734289,      -9.443575488,      -9.965921952,      -11.97312918,      -7.672198251
          0,           0,        2968,      -6.628768012,       -9.44569378,      -9.970931921,      -11.97485615,      -7.674075712
          0,           0,        2969,      -6.630777209,      -9.448209147,      -9.976361424,      -11.97717755,      -7.675916936
          0,           0,        2970,      -6.633371883,      -9.451120728,      -9.982207944,      -11.98009565,      -7.677719877
          0,           0,        2971,      -6.636554572,      -9.454427331,      -9.988468123,      -11.98361399,      -7.679482574
          0,           0,        2972,      -6.640328955,      -9.458127382,       -9.99513757,      -11.98773738,       -7.68120316
          0,           0,        2973,      -6.644699868,      -9.462218854,      -10.00221063,      -11.99247191,      -7.682879873
          0,           0,        2974,      -6.649673308,      -9.466699183,       -10.0096801,        -11.997825,      -7.684511065
          0,           0,        2975,      -6.655256456,      -9.471565162,      -10.01753696,       -12.0038054,      -7.686095217
          0,           0,        2976,      -6.661457689,      -9.476812819,      -10.02576994,      -12.01042327,      -7.687630945
          0,           0,        2977,      -6.668286594,      -9.482437272,      -10.03436514,      -12.01769018,       -7.68911701
          0,           0,        2978,       -6.67575398,      -9.488432557,      -10.04330554,      -12.02561919,      -7.690552327
          0,           0,        2979,      -6.683871886,       -9.49479143,      -10.05257045,      -12.03422485,      -7.691935971
          0,           0,        2980,      -6.692653567,       -9.50150514,       -10.0621349,      -12.04352325,      -7.693267184
          0,           0,        2981,      -6.702113476,      -9.508563164,      -10.07196894,      -12.05353205,       -7.69454538
          0,           0,        2982,      -6.712267212,      -9.515952915,      -10.08203693,      -12.06427045,      -7.695770151
          0,           0,        2983,       -6.72313143,      -9.523659401,      -10.09229675,      -12.07575922,      -7.696941268
          0,           0,        2984,      -6.734723708,      -9.531664855,      -10.10269901,      -12.08802054,      -7.698058683
          0,           0,        2985,      -6.747062323,      -9.539948319,      -10.11318631,      -12.10107794,      -7.699122533
          0,           0,        2986,      -6.760165943,      -9.548485194,      -10.12369253,      -12.11495598,      -7.700133133
          0,           0,        2987,      -6.774053162,      -9.557246763,      -10.13414232,      -12.12967994,      -7.701090982
          0,           0,        2988,      -6.788741845,      -9.566199687,      -10.14445083,      -12.14527517,      -7.701996754
          0,           0,        2989,      -6.804248207,      -9.575305497,      -10.15452385,      -12.16176624,      -7.702851296
          0,           0,        2990,       -6.82058552,      -9.584520107,      -10.16425843,      -12.17917568,      -7.703655625
          0,           0,        2991,      -6.837762325,      -9.593793371,      -10.17354414,       -12.1975221,      -7.704410919
          0,           0,        2992,      -6.855779977,       -9.60306873,      -10.18226516,      -12.21681757,      -7.705118507
          0,           0,        2993,      -6.874629283,      -9.612283006,      -10.19030313,      -12.23706386,       -7.70577987
          0,           0,        2994,      -6.894285966,       -9.62136639,      -10.19754096,      -12.25824725,      -7.706396621
          0,           0,        2995,      -6.914704578,      -9.630242712,      -10.20386719,      -12.28033117,      -7.706970505
          0,           0,        2996,      -6.935810502,      -9.638830061,      -10.20918104,      -12.30324629,      -7.707503381
          0,           0,        2997,      -6.957489626,      -9.647041818,      -10.21339744,      -12.32687714,      -7.707997216
          0,           0,        2998,      -6.979575468,      -9.654788171,      -10.21645171,      -12.35104471,      -7.708454072
          0,           0,        2999,      -7.001833904,      -9.661978128,      -10.21830346,      -12.37548485,      -7.708876095
          0,           0,        3000,      -7.023946485,      -9.668522029,      -10.21893906,      -12.39982344,      -7.709265503
          0,           0,        3001,      -7.045494817,      -9.674334453,      -10.21837256,       -12.4235516,      -7.709624575
          0,           0,        3002,      -7.065950734,      -9.679337423,      -10.21664474,      -12.44600822,      -7.709955638
          0,           0,        3003,      -7.084679676,      -9.683463668,      -10.21382061,      -12.46638203,      -7.710261055
          0,           0,        3004,       -7.10096657,      -9.686659708,      -10.20998554,       -12.4837496,      -7.710543217
          0,           0,        3005,      -7.114072221,      -9.688888489,      -10.20524056,      -12.49716345,      -7.710804529
          0,           0,        3006,      -7.123320754,      -9.690131295,      -10.19969726,      -12.50578996,      -7.711047397
          0,           0,        3007,       -7.12820467,      -9.690388744,      -10.19347288,      -12.50906886,      -7.711274225
          0,           0,        3008,      -7.128479092,      -9.689680757,       -10.1866858,      -12.50683991,      -7.711487396
          0,           0,        3009,      -7.124211864,      -9.688045497,      -10.17945189,      -12.49938199,      -7.711689269
          0,           0,        3010,      -7.115769371,      -9.685537413,      -10.17188153,      -12.48734594,      -7.711882169
          0,           0,        3011,      -7.103743934,      -9.682224563,      -10.16407767,       -12.4716126,      -7.712068377
          0,           0,        3012,      -7.088850785,      -9.678185517,      -10.15613447,      -12.45313474,      -7.712250124
          0,           0,        3013,      -7.071827832,      -9.673506083,      -10.14813674,      -12.43281142,      -7.712429582
          0,           0,        3014,      -7.053360766,      -9.668276126,      -10.14015979,       -12.4114145,      -7.712608861
          0,           0,        3015,      -7.034040357,       -9.66258667,       -10.1322697,      -12.38956226,          -7.71279
          0,           0,        3016,      -7.014347344,      -9.656527426,      -10.12452388,      -12.36772422,      -7.712974963
          0,           0,        3017,       -6.99465577,      -9.650184803,       -10.1169717,      -12.34624166,      -7.713165636
          0,           0,        3018,      -6.975246027,      -9.643640429,       -10.1096553,      -12.32535293,      -7.713363822
          0,           0,        3019,      -6.956321359,      -9.636970137,      -10.10261034,      -12.30521756,      -7.713571238
          0,           0,        3020,      -6.938024143,      -9.630243379,      -10.09586681,      -12.28593678,       -7.71378951
          0,           0,        3021,        -6.9204502,       -9.62352297,      -10.08944974,      -12.26756975,      -7.714020177
          0,           0,        3022,      -6.903660566,      -9.616865113,      -10.08337991,      -12.25014589,      -7.714264683
          0,           0,        3023,      -6.887690784,      -9.610319618,      -10.07767442,      -12.23367407,      -7.714524379
          0,           0,        3024,      -6.872558035,      -9.603930263,      -10.07234727,      -12.21814926,      -7.714800525
          0,           0,        3025,      -6.858266521,      -9.597735238,      -10.06740984,      -12.20355729,      -7.715094285
          0,           0,        3026,      -6.844811453,      -9.591767636,      -10.06287129,      -12.18987829,      -7.715406731
          0,           0,        3027,      -6.832182001,      -9.586055961,      -10.05873897,      -12.17708906,      -7.715738843
          0,           0,        3028,      -6.820363435,      -9.580624632,      -10.05501869,      -12.16516472,      -7.716091509
          0,           0,        3029,      -6.809338687,      -9.575494454,      -10.05171502,      -12.15407993,       -7.71646553
          0,           0,        3030,      -6.799089466,      -9.570683074,      -10.04883151,      -12.14380959,      -7.716861619
          0,           0,        3031,       -6.78959706,      -9.566205387,      -10.04637088,      -12.13432943,      -7.717280403
          0,           0,        3032,      -6.780842898,      -9.562073906,      -10.04433519,      -12.12561634,       -7.71772243
          0,           0,        3033,      -6.772808944,      -9.558299104,      -10.04272599,      -12.11764854,      -7.718188165
          0,           0,        3034,      -6.765477965,      -9.554889699,       -10.0415444,      -12.11040576,      -7.718677999
          0,           0,        3035,      -6.758833709,      -9.551852918,      -10.04079126,      -12.10386926,      -7.719192252
          0,           0,        3036,      -6.752861024,      -9.549194725,      -10.04046714,      -12.09802187,      -7.719731171
          0,           0,        3037,       -6.74754592,      -9.546920013,      -10.04057244,      -12.09284799,      -7.720294939
          0,           0,        3038,      -6.742875613,      -9.545032776,      -10.04110743,      -12.08833354,       -7.72088368
          0,           0,        3039,      -6.738838537,      -9.543536253,      -10.04207229,      -12.08446594,      -7.721497455
          0,           0,        3040,      -6.735424344,      -9.542433047,      -10.04346711,      -12.08123407,      -7.722136276
          0,           0,        3041,      -6.732623895,      -9.541725229,      -10.04529192,      -12.07862824,      -7.722800103
          0,           0,        3042,      -6.730429247,      -9.541414422,      -10.04754665,      -12.07664013,      -7.723488851
          0,           0,        3043,      -6.728833635,      -9.541501869,      -10.05023118,      -12.07526276,      -7.724202393
          0,           0,        3044,      -6.727831455,      -9.541988485,      -10.05334527,      -12.07449047,      -7.724940567
          0,           0,        3045,      -6.727418246,      -9.542874895,      -10.05688851,      -12.07431889,      -7.725703177
          0,           0,        3046,      -6.727590678,      -9.544161462,      -10.06086032,      -12.07474489,      -7.726489997
          0,           0,        3047,      -6.728346542,        -9.5458483,      -10.06525983,      -12.07576661,      -7.727300779
          0,           0,        3048,      -6.729684734,      -9.547935274,      -10.07008583,       -12.0773834,      -7.728135252
          0,           0,        3049,       -6.73160526,      -9.550421992,      -10.07533666,      -12.07959587,       -7.72899313
          0,           0,        3050,       -6.73410923,      -9.553307781,      -10.08101008,      -12.08240584,      -7.729874113
          0,           0,        3051,       -6.73719886,      -9.556591649,      -10.08710314,       -12.0858164,      -7.730777893
          0,           0,        3052,       -6.74087748,      -9.560272238,      -10.09361196,      -12.08983187,      -7.731704157
          0,           0,        3053,      -6.745149542,       -9.56434776,      -10.10053157,      -12.09445785,      -7.732652588
          0,           0,        3054,      -6.750020633,      -9.568815915,      -10.10785565,      -12.09970127,       -7.73362287
          0,           0,        3055,      -6.755497486,      -9.573673791,      -10.11557621,      -12.10557035,      -7.734614694
          0,           0,        3056,      -6.761587995,      -9.578917751,      -10.12368328,      -12.11207471,      -7.735627755
          0,           0,        3057,      -6.768301227,      -9.584543288,      -10.13216451,      -12.11922536,      -7.736661758
          0,           0,        3058,       -6.77564743,      -9.590544864,      -10.14100475,      -12.12703473,       -7.73771642
          0,           0,        3059,      -6.783638033,      -9.596915714,      -10.15018545,      -12.13551675,      -7.738791473
          0,           0,        3060,      -6.792285643,      -9.603647625,      -10.15968419,      -12.14468683,      -7.739886661
          0,           0,        3061,      -6.801604009,      -9.610730682,      -10.16947395,       -12.1545619,       -7.74100175
          0,           0,        3062,      -6.811607977,      -9.618152974,      -10.17952243,      -12.16516039,       -7.74213652
          0,           0,        3063,      -6.822313404,       -9.62590026,      -10.18979129,      -12.17650222,      -7.743290772
          0,           0,        3064,      -6.833737013,      -9.633955605,      -10.20023534,      -12.18860872,      -7.744464327
          0,           0,        3065,      -6.845896191,       -9.64229896,      -10.21080177,      -12.20150245,      -7.745657027
          0,           0,        3066,      -6.858808681,      -9.650906715,      -10.22142936,      -12.21520701,      -7.746868733
          0,           0,        3067,      -6.872492143,       -9.65975121,      -10.23204787,      -12.22974663,      -7.748099326
          0,           0,        3068,      -6.886963528,      -9.668800222,       -10.2425776,      -12.24514561,      -7.749348708
          0,           0,        3069,      -6.902238206,      -9.678016442,      -10.25292924,      -12.26142749,      -7.750616798
          0,           0,        3070,      -6.918328746,      -9.687356955,      -10.26300417,      -12.27861385,      -7.751903532
          0,           0,        3071,      -6.935243246,      -9.696772757,      -10.27269538,      -12.29672249,      -7.753208865
          0,           0,        3072,       -6.95298303,      -9.706208359,      -10.28188904,      -12.31576499,      -7.754532764
          0,           0,        3073,      -6.971539533,      -9.715601504,      -10.29046689,      -12.33574317,      -7.755875209
          0,           0,        3074,      -6.990890082,      -9.724883084,      -10.29830957,      -12.35664415,       -7.75723619
          0,           0,        3075,      -7.010992293,      -9.733977316,      -10.30530068,      -12.37843356,      -7.758615705
          0,           0,        3076,      -7.031776687,      -9.742802254,      -10.31133161,      -12.40104621,      -7.760013757
          0,           0,        3077,      -7.053137201,      -9.751270718,      -10.31630658,      -12.42437365,      -7.761430351
          0,           0,        3078,      -7.074919345,      -9.759291709,      -10.32014776,      -12.44824798,      -7.762865492
          0,           0,        3079,      -7.096906098,      -9.766772336,       -10.3227997,      -12.47242171,      -7.764319178
          0,           0,        3080,      -7.118802346,       -9.77362027,      -10.32423273,      -12.49654445,      -7.765791403
          0,           0,        3081,      -7.140219935,      -9.779746659,      -10.32444486,      -12.52013921,      -7.767282148
          0,           0,        3082,      -7.160667333,      -9.785069376,      -10.32346189,      -12.54258465,      -7.768791378
          0,           0,        3083,      -7.179550351,      -9.789516414,      -10.32133576,      -12.56311395,       -7.77031904
          0,           0,        3084,       -7.19619226,      -9.793029157,      -10.31814138,       -12.5808454,      -7.771865061
          0,           0,        3085,      -7.209881174,      -9.795565266,      -10.31397226,       -12.5948585,      -7.773429337
          0,           0,        3086,      -7.219946898,      -9.797100866,      -10.30893553,      -12.60431828,      -7.775011737
          0,           0,        3087,      -7.225857793,      -9.797631832,      -10.30314679,      -12.60862591,      -7.776612094
          0,           0,        3088,      -7.227314061,      -9.797174011,      -10.29672525,      -12.60754845,      -7.778230205
          0,           0,        3089,      -7.224306652,      -9.795762365,      -10.28978957,      -12.60127398,      -7.779865821
          0,           0,        3090,      -7.217119096,      -9.793449128,      -10.28245438,      -12.59036686,      -7.781518651
