"Time_Iter","Outer_Iter","Inner_Iter",   "rms[A_Rho]"   ,   "rms[A_RhoU]"  ,   "rms[A_RhoV]"  ,    "rms[A_E]"    ,    "rms[A_nu]"   
          0,           0,         172,      -2.337675966,       -4.90844199,      -5.510675206,      -7.708930007,        -3.2168168
          0,           0,         173,      -2.342270373,      -4.913979202,      -5.512593829,      -7.713817733,      -3.217726803
          0,           0,         174,      -2.347222268,       -4.91957875,      -5.514314287,      -7.719156675,      -3.218698917
          0,           0,         175,       -2.35252109,      -4.925230295,      -5.515918576,      -7.724934987,      -3.219727351
          0,           0,         176,      -2.358155758,      -4.930923971,      -5.517492536,      -7.731139339,      -3.220806045
          0,           0,         177,      -2.364115218,      -4.936650633,      -5.519122909,      -7.737755403,      -3.221928687
          0,           0,         178,       -2.37038902,      -4.942402114,      -5.520894738,      -7.744768406,      -3.223088741
          0,           0,         179,      -2.376967923,      -4.948171468,      -5.522889189,      -7.752163736,      -3.224279473
          0,           0,         180,      -2.383844491,      -4.953953187,      -5.525181804,      -7.759927595,      -3.225493989
          0,           0,         181,      -2.391013663,      -4.959743377,      -5.527841174,      -7.768047659,      -3.226725276
          0,           0,         182,      -2.398473251,      -4.965539891,      -5.530927965,      -7.776513724,      -3.227966245
          0,           0,         183,      -2.406224331,      -4.971342381,      -5.534494236,      -7.785318294,       -3.22920978
          0,           0,         184,      -2.414271496,      -4.977152287,      -5.538582965,      -7.794457049,       -3.23044879
          0,           0,         185,      -2.422622909,      -4.982972736,      -5.543227699,       -7.80392916,      -3.231676266
          0,           0,         186,      -2.431290135,      -4.988808343,      -5.548452258,      -7.813737358,      -3.232885335
          0,           0,         187,        -2.4402877,      -4.994664925,      -5.554270434,      -7.823887715,      -3.234069318
          0,           0,         188,      -2.449632343,       -5.00054912,       -5.56068561,      -7.834389056,      -3.235221789
          0,           0,         189,      -2.459341927,      -5.006467915,       -5.56769028,      -7.845251936,      -3.236336633
          0,           0,         190,      -2.469433969,      -5.012428097,      -5.575265417,      -7.856487108,      -3.237408094
          0,           0,         191,      -2.479923757,      -5.018435638,      -5.583379676,      -7.868103423,       -3.23843083
          0,           0,         192,      -2.490822024,      -5.024495019,      -5.591988443,       -7.88010507,       -3.23939996
          0,           0,         193,      -2.502132134,      -5.030608529,      -5.601032736,      -7.892488114,      -3.240311099
          0,           0,         194,      -2.513846753,      -5.036775542,      -5.610438025,      -7.905236258,      -3.241160401
          0,           0,         195,      -2.525944004,      -5.042991815,      -5.620113064,      -7.918315814,      -3.241944575
          0,           0,         196,      -2.538383108,      -5.049248812,      -5.629948873,        -7.9316699,      -3.242660917
          0,           0,         197,      -2.551099625,      -5.055533109,      -5.639818097,      -7.945212046,      -3.243307309
          0,           0,         198,      -2.564000488,      -5.061825897,         -5.649575,      -7.958819524,      -3.243882236
          0,           0,         199,      -2.576959223,      -5.068102637,      -5.659056417,       -7.97232709,      -3.244384768
          0,           0,         200,      -2.589812008,      -5.074332902,      -5.668084048,       -7.98552221,       -3.24481456
          0,           0,         201,      -2.602355498,      -5.080480441,      -5.676468396,      -7.998143368,      -3.245171824
          0,           0,         202,      -2.614347709,      -5.086503533,      -5.684014582,       -8.00988353,      -3.245457305
          0,           0,         203,      -2.625513397,       -5.09235564,      -5.690530047,      -8.020400968,      -3.245672251
          0,           0,         204,      -2.635555312,      -5.097986392,      -5.695833798,      -8.029339144,       -3.24581837
          0,           0,         205,      -2.644172012,      -5.103342916,      -5.699766503,      -8.036355778,      -3.245897791
          0,           0,         206,      -2.651081661,      -5.108371466,      -5.702200377,      -8.041158543,      -3.245913017
          0,           0,         207,      -2.656049322,      -5.113019317,       -5.70304755,      -8.043541726,      -3.245866875
          0,           0,         208,      -2.658913405,      -5.117236813,      -5.702265714,      -8.043415974,      -3.245762468
          0,           0,         209,      -2.659605884,      -5.120979451,      -5.699860132,      -8.040823504,      -3.245603118
          0,           0,         210,      -2.658161484,      -5.124209842,       -5.69588172,      -8.035934433,       -3.24539232
          0,           0,         211,      -2.654713433,       -5.12689939,      -5.690421555,      -8.029025136,      -3.245133689
          0,           0,         212,      -2.649476711,       -5.12902953,      -5.683602757,      -8.020444316,      -3.244830907
          0,           0,         213,      -2.642722709,      -5.130592392,      -5.675570988,      -8.010574826,       -3.24448768
          0,           0,         214,      -2.634750632,      -5.131590832,      -5.666484842,       -7.99979854,      -3.244107688
          0,           0,         215,       -2.62586063,      -5.132037796,      -5.656507164,      -7.988468917,      -3.243694544
