"PointID","x","y","Adjoint_Density","Adjoint_Momentum_x","Adjoint_Momentum_y","Adjoint_Energy","Adjoint_Nu_Tilde","Sensitivity_x","Sensitivity_y","Surface_Sensitivity"
2937, 6.838649511337280e-02, 3.011722840399416e-02, -1.623419213150396e+00, 4.950700911201438e-03, -1.199352490918269e-02, -3.355010578423828e-05, -1.286653038033125e-01, -8.394480660067713e+01, 4.953337157347020e+02, -5.023883245551622e+02
2963, 7.332068681716920e-02, 3.095840200048689e-02, 1.028747072409211e+00, 5.849121423613596e-03, -2.416444122750721e-02, 9.121901393015275e-07, -1.175772024403927e-01, -6.210479978569679e+01, 4.163193100406338e+02, -4.208619443390290e+02
2989, 7.843562960624691e-02, 3.179614955802789e-02, -1.097081883493520e+00, 2.336207015899232e-03, -2.183178747969929e-03, -5.853821727263752e-05, -1.286440489482651e-01, -1.046904367510256e+02, 6.735188575237138e+02, -6.816003778945202e+02
3015, 8.375442028045650e-02, 3.262637778130356e-02, -2.354343669074094e+00, 5.172311955086310e-03, -1.986936043808945e-02, -3.386668605750034e-05, -1.448041318919227e-01, -1.095503321640203e+02, 7.465453801224398e+02, -7.545282630172157e+02
3041, 8.928063511848450e-02, 3.345057902584156e-02, -5.931596351381638e+00, 3.983221635817885e-03, -2.107761372156649e-03, -9.425008929067488e-05, -1.803041892018192e-01, -1.069558259996027e+02, 7.219096735208018e+02, -7.297879886592073e+02
3067, 9.501701593399051e-02, 3.426950234157251e-02, -4.976013963072110e+00, 3.128031925244928e-03, 2.927902438005873e-03, -7.166350005585537e-05, -1.829358087636614e-01, -4.171814741759525e+01, 3.958478270878994e+02, -3.978303042264949e+02
3093, 1.010102331638340e-01, 3.507327318270594e-02, -1.275900906204148e+00, 5.425427426168553e-03, -2.110330688118091e-02, -6.622410935514886e-05, -1.734247116003597e-01, -7.071757131983316e+01, 5.171381535464639e+02, -5.219451996926435e+02
3119, 1.072062253952030e-01, 3.587785740774711e-02, -2.822370792553341e+00, 7.622738525131534e-03, -2.853330407041105e-02, -7.367693846706504e-05, -1.913012003455378e-01, -7.846111985273737e+01, 6.474133426201322e+02, -6.521426998785248e+02
3145, 1.136637628078460e-01, 3.666932804464215e-02, -3.993284602765167e+00, 2.459960621920133e-03, 1.652670220401546e-03, -8.808325578611789e-05, -1.831777837282465e-01, -6.417708583929152e+01, 5.989163333187749e+02, -6.022958814608829e+02
3171, 1.203565001487730e-01, 3.745705153167893e-02, -6.626344658092010e+00, 3.376222073648178e-03, -3.075531851467309e-03, -1.303701101245022e-04, -2.063693635220705e-01, -1.190166121987951e+02, 9.956850975658278e+02, -1.002766618265328e+03
3197, 1.272729039192200e-01, 3.824668576295066e-02, -1.025668676377942e+01, 6.237981188799535e-03, -1.243162017518287e-02, -1.361154029674453e-04, -2.587817849065829e-01, -1.146698540706493e+02, 1.055812539807359e+03, -1.062016455968374e+03
3223, 1.344466507434840e-01, 3.903054055807595e-02, -8.838747074609227e+00, 8.838528897308615e-03, -2.413250733108694e-02, -1.574693524390685e-04, -2.921145717104094e-01, -7.800572603828495e+01, 7.232346159703503e+02, -7.274282496505323e+02
3249, 1.419069468975070e-01, 3.980147056615710e-02, -2.951079947668299e+00, 9.537843204525158e-03, -4.511246457201239e-02, -9.857692871296574e-05, -2.776212691176002e-01, -3.483865625017039e+01, 4.066615837121774e+02, -4.081060681930585e+02
3275, 1.496536135673520e-01, 4.056135255626778e-02, -3.379557502831643e+00, 8.579513264051000e-03, -3.922293291554604e-02, -1.412838480756758e-04, -2.757055656037306e-01, -5.994808614161430e+01, 5.990646157652340e+02, -6.020513899120087e+02
3301, 1.576814949512480e-01, 4.131356888816565e-02, -9.787916813296482e+00, 4.227557645322876e-03, 1.316510738998273e-02, -2.055949068574716e-04, -2.925089386076834e-01, -5.954059446838682e+01, 7.166753925003060e+02, -7.191231784926629e+02
3327, 1.660248339176180e-01, 4.204824442180868e-02, -1.009840382028442e+01, 3.915448360612994e-03, 1.317829725617206e-02, -2.146788386346429e-04, -2.992011460968617e-01, -6.757415235004814e+01, 7.391394024325266e+02, -7.422148382404730e+02
3353, 1.746245622634890e-01, 4.278814750077487e-02, -7.705828183384182e+00, 1.080146369509080e-02, -4.829010250552890e-02, -1.722555777319266e-04, -3.207626147921617e-01, -7.544165583267728e+01, 7.869539853570420e+02, -7.905132662348234e+02
3379, 1.835020482540130e-01, 4.352838771176463e-02, -7.235679196206275e+00, 4.798374656840085e-03, 7.674441493777297e-04, -2.005935598960249e-04, -3.126865596714556e-01, -4.806656178615627e+01, 6.410098143026344e+02, -6.427926973295667e+02
3405, 1.926559209823610e-01, 4.427118842708758e-02, -7.299632499652212e+00, 8.817646807843034e-03, -3.340502968420908e-02, -2.404028960682218e-04, -3.399627873632178e-01, -9.122634078976763e+01, 9.409541776194492e+02, -9.452433216133387e+02
3431, 2.020680904388430e-01, 4.502682269750348e-02, -7.550183537014885e+00, 1.121535852934885e-02, -5.073994032440413e-02, -2.033668995792993e-04, -3.654571908222090e-01, -7.142329148571460e+01, 8.471561107357176e+02, -8.501498163479447e+02
3457, 2.117756903171540e-01, 4.578178621698153e-02, -5.963458065044998e+00, 9.927097706816500e-03, -4.653096981822191e-02, -2.202965879653083e-04, -3.622574091151633e-01, -6.320168648076326e+01, 6.960206660833762e+02, -6.988234109984609e+02
3483, 2.217475175857540e-01, 4.655224875787785e-02, -9.717478190693807e+00, 7.873399968075422e-03, -1.787115218283902e-02, -2.645653489439409e-04, -3.770027989069655e-01, -6.490088565257703e+01, 8.330271867969010e+02, -8.355500320679922e+02
3509, 2.320270836353300e-01, 4.732053538194991e-02, -1.323962127751827e+01, 7.907958422030525e-03, -1.663259136617705e-02, -2.784364632782044e-04, -4.027814091814163e-01, -7.193568291756419e+01, 9.264996458214553e+02, -9.292812007260152e+02
3535, 2.426079511642460e-01, 4.809117501322536e-02, -1.725792661760996e+01, 8.975745794549805e-03, -4.021275511181203e-03, -3.521118168943654e-04, -4.545077142688048e-01, -7.846557897225505e+01, 1.055650094499839e+03, -1.058556033403928e+03
3561, 2.535301446914670e-01, 4.884494855817006e-02, -1.179627151983826e+01, 1.472856651033607e-02, -8.155336295224691e-02, -2.213114563839761e-04, -4.608372874169644e-01, -4.439275200084893e+01, 6.956711825518274e+02, -6.970824454854353e+02
3587, 2.647941112518310e-01, 4.957964825475597e-02, -1.283547802677172e+01, 5.962935331913067e-03, 1.649190695768522e-02, -3.553239103022741e-04, -4.343180346572910e-01, -3.205520292091110e+01, 5.494441560453464e+02, -5.503721402432431e+02
3613, 2.764054536819460e-01, 5.028929004981487e-02, -1.632331579202310e+01, 6.512116247215919e-03, 1.729301432768751e-02, -3.803853385289055e-04, -4.417962433465140e-01, -5.450845382338306e+01, 8.074369614035105e+02, -8.092520878060066e+02
3639, 2.883291840553280e-01, 5.099161357200037e-02, -1.742301624574350e+01, 7.175409841118242e-03, 1.951959225790106e-02, -3.954500210236531e-04, -4.601340221151164e-01, -5.810287994427675e+01, 9.130366361308460e+02, -9.148697484108123e+02
3665, 3.005529642105100e-01, 5.169300919334832e-02, -1.062698457101736e+01, 1.103748394859691e-02, -6.868766933756902e-02, -2.804022391863898e-04, -4.571205531506728e-01, -5.302391968790987e+01, 8.480900282923633e+02, -8.497315358980852e+02
3691, 3.130726814270020e-01, 5.239382781782428e-02, -1.726035677425948e+01, 1.058443726677489e-02, -4.213652414319825e-02, -4.045075355934949e-04, -5.078772282768796e-01, -7.995664056677428e+01, 1.203615367785706e+03, -1.206194621908697e+03
3717, 3.258830904960630e-01, 5.309484806601918e-02, -2.659238641896039e+01, 1.192338123881400e-02, -2.444840334093968e-02, -4.310817322814898e-04, -5.771778994700465e-01, -7.338900692946771e+01, 1.291637934096181e+03, -1.293714772110607e+03
3743, 3.389919400215150e-01, 5.378467677312197e-02, -2.731995669525117e+01, 1.180141764681302e-02, -2.370111802870937e-02, -4.426732308591482e-04, -6.028194900059767e-01, -5.741708017238765e+01, 1.030050551615942e+03, -1.031641129356633e+03
3769, 3.523894548416140e-01, 5.446475738425501e-02, -2.749978504082581e+01, 1.127794224410880e-02, -2.476298707443530e-02, -4.666786068025976e-04, -6.233781346055961e-01, -5.441355498668011e+01, 1.033268059277520e+03, -1.034695236107810e+03
3795, 3.660713136196140e-01, 5.512990455290394e-02, -3.072916623290970e+01, 1.337020638843444e-02, -6.140086255702466e-03, -5.700684308989222e-04, -6.806886268111448e-01, -6.518761950147950e+01, 1.252841760664103e+03, -1.254520602235232e+03
3821, 3.800389170646670e-01, 5.576374291001242e-02, -1.684964817012149e+01, 1.646081872191250e-02, -1.310952877372048e-01, -3.143262158101617e-04, -6.518781204673423e-01, -1.771822174578206e+01, 7.229543009326867e+02, -7.230401135246670e+02
3847, 3.942807912826540e-01, 5.635941374664002e-02, -2.178190350353857e+01, 1.120840365752802e-02, -5.620470993240282e-02, -5.355431236220802e-04, -6.681022825618939e-01, -5.468099581380024e+01, 1.069264068945967e+03, -1.070601390261930e+03
3873, 4.087766110897060e-01, 5.692865416177390e-02, -4.286046093882228e+01, 1.408639935616099e-02, -3.849954741624053e-02, -5.885833709778458e-04, -7.990658596945939e-01, -6.907065810369970e+01, 1.823599370035945e+03, -1.824906899127043e+03
3899, 4.235162138938900e-01, 5.745907891894251e-02, -5.724845353537340e+01, 2.079103174325765e-02, -7.584391804262913e-02, -6.542988977563722e-04, -9.399477933467805e-01, -1.013893384679857e+02, 1.946797739769697e+03, -1.949132054581942e+03
3925, 4.384851455688480e-01, 5.795014667331787e-02, -6.000190030470019e+01, 1.694937972229730e-02, -1.216600960459811e-04, -6.377766462883809e-04, -9.502764026320635e-01, -3.612163985764647e+01, 1.436930092730888e+03, -1.437361669509438e+03
3951, 4.536674916744230e-01, 5.838535480381057e-02, -6.093457939988716e+01, 1.450226779851180e-02, 3.233546501105033e-02, -7.483291115072471e-04, -9.258026208287286e-01, -5.759162812645109e+01, 1.525073479528017e+03, -1.526050852115823e+03
3977, 4.690417945384980e-01, 5.873737759636457e-02, -7.211204720373647e+01, 1.744793418762623e-02, 3.169079938098990e-02, -7.878787121305811e-04, -9.654118955606249e-01, -6.746029599265353e+01, 2.110315957646088e+03, -2.111254200701488e+03
4003, 4.845884144306180e-01, 5.901781465434015e-02, -7.776616502424199e+01, 1.978279778607592e-02, 3.143733328027268e-02, -8.203179983843496e-04, -1.001687805411304e+00, -5.873832096371592e+01, 1.854001091760741e+03, -1.854669099204921e+03
4029, 5.002762079238890e-01, 5.920143918140468e-02, -7.190367006410611e+01, 1.657591967400703e-02, 4.789309406427255e-03, -7.314811863920837e-04, -9.770730179273905e-01, -3.581961514465982e+01, 9.691469817005575e+02, -9.694082201496152e+02
4055, 5.160748958587650e-01, 5.927612645571264e-02, -7.885767234880181e+01, 1.861995951748775e-02, -1.335882866459721e-02, -8.595371059567868e-04, -1.034502789313327e+00, -4.152127832382934e+01, 8.686718968882668e+02, -8.687215438232067e+02
4081, 5.319590568542480e-01, 5.923980841563179e-02, -8.522252766027727e+01, 2.203404055606203e-02, -4.044096496061098e-02, -8.032125679458003e-04, -1.119278753370623e+00, -3.946308774796398e+01, 4.551009107198159e+02, -4.548448611240044e+02
4107, 5.478921532630920e-01, 5.907687626743925e-02, -7.742606664108446e+01, 2.160325998312744e-02, -4.143266297561365e-02, -7.571050451885162e-04, -1.142007770907830e+00, -5.777282304665901e+01, 2.583193090914429e+02, -2.574413700538624e+02
4133, 5.638301968574519e-01, 5.877085492502759e-02, -6.591507775389556e+01, 1.869972443413787e-02, -4.225882373035139e-02, -6.843031750949256e-04, -1.136747694322488e+00, -4.427997268199550e+01, 4.694273362377266e+02, -4.682314220221128e+02
4159, 5.797371864318850e-01, 5.831353426718836e-02, -6.351120063708998e+01, 2.091124523996658e-02, -1.427112310046150e-02, -7.367641701813475e-04, -1.157204285502063e+00, -3.699551119876786e+01, 1.146389155081366e+03, -1.144548282307634e+03
4185, 5.956164002418520e-01, 5.772319322370918e-02, -5.476865466491443e+01, 2.003798768990804e-02, 1.179599176185904e-03, -5.731562157980989e-04, -1.067556073529992e+00, -3.026700771319828e+00, 1.607744789083215e+03, -1.606235871780020e+03
4211, 6.114472150802610e-01, 5.699723366559219e-02, -4.611744194119104e+01, 1.918406932301547e-02, 2.942196172768881e-02, -6.254081086573747e-04, -9.223207484957050e-01, 4.311177205066360e+01, 2.252463077290047e+03, -2.251758696827665e+03
4237, 6.271871328353880e-01, 5.612347333172345e-02, -4.796992870846883e+01, 2.041712343952626e-02, 2.670311196109397e-02, -6.181251220655581e-04, -8.407961149407083e-01, 8.105151386680291e+01, 2.571407479702333e+03, -2.571621361424993e+03
4263, 6.428214907646180e-01, 5.510432575637488e-02, -4.866069026109893e+01, 1.948039000030073e-02, 2.281862315779314e-02, -6.155398755091875e-04, -7.821689206506542e-01, 5.521710053575108e+00, 7.685624492181959e+02, -7.671308503414009e+02
4289, 6.584149599075320e-01, 5.397628990334719e-02, -4.537632537344295e+01, 1.549318915280460e-02, 4.523711752970922e-03, -5.252562479173669e-04, -6.890730584436926e-01, -2.882274028742995e+01, 3.365504384819304e+02, -3.332374716023963e+02
4315, 6.737585067749020e-01, 5.266158242077823e-02, -4.331268736849737e+01, 1.143200322565944e-02, -7.174623362279465e-03, -5.708186233868877e-04, -6.364486720704706e-01, -1.876248855231362e+01, 2.456429574571911e+02, -2.429151135234259e+02
4341, 6.888993382453920e-01, 5.118971104950663e-02, -4.755334974878288e+01, 1.026923865503904e-02, -2.190427693145520e-02, -5.229478068940742e-04, -6.577140481253969e-01, 2.632795379409823e+01, 3.138303821413860e+02, -3.149064060500222e+02
4367, 7.042160034179690e-01, 4.970886090636134e-02, -5.385998047187999e+01, 1.376466777497025e-02, -8.024810000072893e-03, -5.843073633138358e-04, -7.209394225171959e-01, -1.053895137934951e+00, 3.711070209767198e+02, -3.690937313199438e+02
4393, 7.193410396575930e-01, 4.809199030909973e-02, -5.319232918851431e+01, 1.459350031035079e-02, -7.908693021551434e-06, -5.426729846831170e-04, -7.533650437715446e-01, -4.325950756404094e+01, 4.575149823831296e+01, -4.054579892463366e+01
4419, 7.341139912605290e-01, 4.629330620828830e-02, -4.841968247673562e+01, 1.200711787910510e-02, 5.957138452862122e-04, -5.117410819558131e-04, -7.345230321659023e-01, -9.519012533658163e+00, -2.115689556284475e+01, 2.215593911936590e+01
4445, 7.489700317382810e-01, 4.446858268885098e-02, -5.020496384493883e+01, 1.292849311572416e-02, 4.636954450622205e-03, -5.977460447457861e-04, -7.480141902998739e-01, -1.417475965249465e+01, 1.337782558287846e+02, -1.309349956569705e+02
4471, 7.636658549308780e-01, 4.254854511852845e-02, -5.144022150734670e+01, 1.376769399072351e-02, -1.074231367070425e-03, -5.262079052890071e-04, -7.625715529336108e-01, -2.533527818876479e+00, 2.528618832194761e+02, -2.501932907282353e+02
4497, 7.780403494834900e-01, 4.049833389571138e-02, -4.564715612281328e+01, 1.217254559573122e-02, 1.074704397745595e-03, -5.195012622252629e-04, -7.271384876909316e-01, -2.499833591742965e+01, -5.484145659282449e+01, 5.786960459252661e+01
4523, 7.922744154930110e-01, 3.838558929279570e-02, -4.001170589223771e+01, 9.638253797343786e-03, -5.365695274214815e-03, -5.351354705246664e-04, -6.728511188950020e-01, -1.251209802378806e+02, -7.201497814164703e+02, 7.307668457211884e+02
4549, 8.063289523124690e-01, 3.621255565826605e-02, -3.827022736348068e+01, 9.324227933349477e-03, -6.852154365841674e-03, -5.315428245596961e-04, -6.282073116303459e-01, -1.961370069554071e+02, -1.153484884908057e+03, 1.169964127085920e+03
4575, 8.201366662979130e-01, 3.397698531772739e-02, -3.738999483940081e+01, 8.486770763472739e-03, -8.241253284085273e-03, -4.772243978674230e-04, -5.758702352058882e-01, -1.977718609296021e+02, -1.147078560536053e+03, 1.163974003236375e+03
4601, 8.336892127990720e-01, 3.169382705036824e-02, -3.716300128349781e+01, 8.580267915008179e-03, -3.756088668459967e-03, -4.937644978151744e-04, -5.214020157635472e-01, -1.783186366580312e+02, -1.018066079914578e+03, 1.033551849037097e+03
4627, 8.470668792724610e-01, 2.939857101431141e-02, -3.737513870894132e+01, 7.267271298090448e-03, -1.053172895327413e-02, -4.523635593317892e-04, -4.708663696333165e-01, -1.647948435422701e+02, -9.185803773391516e+02, 9.332311852169222e+02
4653, 8.601957559585570e-01, 2.709014354845527e-02, -3.769496213810107e+01, 7.124341414849598e-03, -9.281218429333989e-03, -4.315854514773729e-04, -4.178275431864167e-01, -1.477366705479899e+02, -8.037355627980027e+02, 8.171882689679848e+02
4679, 8.730279207229610e-01, 2.477447111775923e-02, -3.785197875138810e+01, 6.960894301796125e-03, -8.202131500842185e-03, -4.099463430854752e-04, -3.634790421392740e-01, -1.253227526448980e+02, -6.744577230964130e+02, 6.859971704738706e+02
4705, 8.855857253074650e-01, 2.247283539310070e-02, -3.770176086122694e+01, 6.832526934762767e-03, -7.195552751258558e-03, -3.900863492149652e-04, -3.102218270437331e-01, -9.937621518892350e+01, -5.314767855232980e+02, 5.406855915366290e+02
4731, 8.978731632232670e-01, 2.020091282629054e-02, -3.685797691874755e+01, 6.474705376808205e-03, -6.206424421158488e-03, -3.704932480244953e-04, -2.594229806542163e-01, -9.288968965670402e+01, -4.869583505181118e+02, 4.957346453069490e+02
4757, 9.098071455955510e-01, 1.795482213006547e-02, -3.571783294374923e+01, 5.809004185555913e-03, -5.152522615557609e-03, -3.514454760569944e-04, -2.112098471221245e-01, -1.107772650177107e+02, -5.856334589457433e+02, 5.960184354640260e+02
4783, 9.214465022087100e-01, 1.575897511879767e-02, -3.529943648074133e+01, 5.551915022175423e-03, -4.387756644338351e-03, -3.310964580414464e-04, -1.696184263096669e-01, -9.655222073216237e+01, -5.049918301893258e+02, 5.141386124147476e+02
4809, 9.327191114425660e-01, 1.360893145066372e-02, -3.549591315051620e+01, 5.416905729733578e-03, -3.749360214268505e-03, -3.070716602958813e-04, -1.334348877921347e-01, -7.770530620385011e+01, -4.006088478227215e+02, 4.080747692752606e+02
4835, 9.435870051383970e-01, 1.150601943107416e-02, -3.640039893541579e+01, 5.168421150635942e-03, -3.163711061243387e-03, -2.807386843410689e-04, -1.018844463985288e-01, -6.153621977634386e+01, -3.145666467936304e+02, 3.205288050887306e+02
4861, 9.540644884109500e-01, 9.461527350329704e-03, -3.882314916944101e+01, 4.837574832287344e-03, -2.656288287141562e-03, -2.490053804985467e-04, -7.580649370536427e-02, -5.029861847194349e+01, -2.561732693675348e+02, 2.610644436320050e+02
4887, 9.641631841659550e-01, 7.484491135563232e-03, -4.444552676835006e+01, 4.666105938731357e-03, -1.407539080134905e-03, -2.143491480563648e-04, -5.752427841314377e-02, -4.642531699310666e+01, -2.360262199507851e+02, 2.405486734336575e+02
4913, 9.738758206367490e-01, 5.577490546910485e-03, -5.550388959949634e+01, 4.373599577506651e-03, -1.999625521990237e-03, -1.499546051494789e-04, -4.783269770265067e-02, -5.120457015393380e+01, -2.563528832313998e+02, 2.614166632809781e+02
4939, 9.830872416496280e-01, 3.719011607742077e-03, -7.454353075558605e+01, 2.299114025272318e-03, 1.049204528573762e-03, -5.446278605380956e-05, -4.128976044460186e-02, -7.405394042887518e+01, -3.712042852729118e+02, 3.785164467593536e+02
4965, 9.918504953384401e-01, 1.923369479052057e-03, -9.682985471880014e+01, 2.388128421346274e-02, 2.617197937373261e-02, -1.463554096086640e-05, -5.769266483647609e-02, -2.416050058041075e+01, -1.209883174986468e+03, 1.189055777743855e+03
4991, 1.000000000000000e+00, 1.699999993434180e-04, -5.489418810057735e+00, -1.889631126330409e-01, -1.553220730224105e+00, 2.072873713322488e-04, 1.751892812365168e+00, 2.984401035018314e+03, -7.249353650135140e+03, -7.653108796118675e+03
