"Time_Iter","Outer_Iter","Inner_Iter",   "rms[A_Rho]"   ,   "rms[A_RhoU]"  ,   "rms[A_RhoV]"  ,    "rms[A_E]"    ,    "rms[A_nu]"   
          0,           0,        1680,      -2.430478319,       -4.83285837,      -5.454568432,      -7.792409733,      -2.749655585
          0,           0,        1681,      -2.430302081,       -4.83268599,      -5.454404859,      -7.792234253,      -2.749507122
          0,           0,        1682,      -2.430127296,        -4.8325141,      -5.454242046,      -7.792060249,      -2.749358661
          0,           0,        1683,      -2.429953978,      -4.832342721,      -5.454080005,      -7.791887736,      -2.749210199
          0,           0,        1684,       -2.42978214,      -4.832171871,      -5.453918743,      -7.791716725,      -2.749061739
          0,           0,        1685,      -2.429611795,      -4.832001572,       -5.45375827,      -7.791547228,       -2.74891328
          0,           0,        1686,      -2.429442953,      -4.831831841,      -5.453598593,      -7.791379257,      -2.748764822
          0,           0,        1687,      -2.429275623,      -4.831662696,      -5.453439718,      -7.791212818,      -2.748616367
          0,           0,        1688,      -2.429109812,      -4.831494156,      -5.453281653,       -7.79104792,      -2.748467913
          0,           0,        1689,      -2.428945529,      -4.831326235,      -5.453124402,      -7.790884567,      -2.748319462
          0,           0,        1690,      -2.428782776,      -4.831158951,      -5.452967969,      -7.790722766,      -2.748171014
          0,           0,        1691,      -2.428621559,      -4.830992318,      -5.452812359,      -7.790562517,      -2.748022569
          0,           0,        1692,      -2.428461878,       -4.83082635,      -5.452657575,      -7.790403824,      -2.747874128
          0,           0,        1693,      -2.428303736,      -4.830661062,      -5.452503617,      -7.790246686,      -2.747725691
          0,           0,        1694,      -2.428147131,      -4.830496467,      -5.452350488,      -7.790091102,      -2.747577258
          0,           0,        1695,      -2.427992062,      -4.830332575,      -5.452198189,       -7.78993707,      -2.747428831
          0,           0,        1696,      -2.427838525,        -4.8301694,      -5.452046719,      -7.789784586,      -2.747280409
          0,           0,        1697,      -2.427686517,      -4.830006951,      -5.451896077,      -7.789633645,      -2.747131993
          0,           0,        1698,      -2.427536031,      -4.829845238,      -5.451746262,       -7.78948424,      -2.746983583
          0,           0,        1699,       -2.42738706,       -4.82968427,       -5.45159727,      -7.789336365,       -2.74683518
          0,           0,        1700,      -2.427239596,      -4.829524057,        -5.4514491,      -7.789190009,      -2.746686785
          0,           0,        1701,      -2.427093629,      -4.829364604,      -5.451301747,      -7.789045163,      -2.746538398
          0,           0,        1702,       -2.42694915,       -4.82920592,      -5.451155206,      -7.788901815,      -2.746390019
          0,           0,        1703,      -2.426806144,      -4.829048009,      -5.451009473,      -7.788759954,      -2.746241649
          0,           0,        1704,      -2.426664601,      -4.828890878,       -5.45086454,      -7.788619564,      -2.746093289
          0,           0,        1705,      -2.426524504,      -4.828734531,      -5.450720402,      -7.788480631,      -2.745944939
          0,           0,        1706,      -2.426385839,      -4.828578971,      -5.450577052,      -7.788343139,        -2.7457966
          0,           0,        1707,      -2.426248588,      -4.828424201,       -5.45043448,      -7.788207071,      -2.745648272
          0,           0,        1708,      -2.426112735,      -4.828270224,      -5.450292679,      -7.788072408,      -2.745499956
          0,           0,        1709,       -2.42597826,      -4.828117041,      -5.450151639,       -7.78793913,      -2.745351652
          0,           0,        1710,      -2.425845143,      -4.827964652,       -5.45001135,      -7.787807218,      -2.745203361
          0,           0,        1711,      -2.425713364,      -4.827813058,      -5.449871802,      -7.787676649,      -2.745055083
          0,           0,        1712,      -2.425582899,      -4.827662258,      -5.449732984,      -7.787547402,       -2.74490682
          0,           0,        1713,      -2.425453727,      -4.827512249,      -5.449594884,      -7.787419452,      -2.744758571
          0,           0,        1714,      -2.425325823,      -4.827363031,      -5.449457489,      -7.787292774,      -2.744610338
          0,           0,        1715,      -2.425199162,      -4.827214599,      -5.449320787,      -7.787167344,       -2.74446212
          0,           0,        1716,      -2.425073718,      -4.827066951,      -5.449184764,      -7.787043135,      -2.744313918
          0,           0,        1717,      -2.424949465,      -4.826920081,      -5.449049407,       -7.78692012,      -2.744165734
          0,           0,        1718,      -2.424826375,      -4.826773984,      -5.448914701,      -7.786798269,      -2.744017567
          0,           0,        1719,      -2.424704419,      -4.826628656,      -5.448780631,      -7.786677555,      -2.743869418
          0,           0,        1720,      -2.424583569,      -4.826484088,      -5.448647182,      -7.786557947,      -2.743721287
          0,           0,        1721,      -2.424463793,      -4.826340275,      -5.448514337,      -7.786439415,      -2.743573175
          0,           0,        1722,      -2.424345062,      -4.826197209,      -5.448382082,      -7.786321927,      -2.743425084
          0,           0,        1723,      -2.424227344,       -4.82605488,      -5.448250398,      -7.786205451,      -2.743277012
          0,           0,        1724,      -2.424110605,       -4.82591328,      -5.448119269,      -7.786089954,      -2.743128961
          0,           0,        1725,      -2.423994815,        -4.8257724,      -5.447988678,      -7.785975403,      -2.742980931
          0,           0,        1726,      -2.423879938,      -4.825632229,      -5.447858606,      -7.785861764,      -2.742832923
          0,           0,        1727,      -2.423765941,      -4.825492756,      -5.447729035,      -7.785749001,      -2.742684937
          0,           0,        1728,      -2.423652789,       -4.82535397,      -5.447599946,       -7.78563708,      -2.742536973
          0,           0,        1729,      -2.423540447,      -4.825215859,      -5.447471322,      -7.785525965,      -2.742389033
          0,           0,        1730,       -2.42342888,       -4.82507841,      -5.447343142,      -7.785415619,      -2.742241116
          0,           0,        1731,       -2.42331805,      -4.824941611,      -5.447215387,      -7.785306006,      -2.742093224
          0,           0,        1732,      -2.423207922,      -4.824805448,      -5.447088037,      -7.785197088,      -2.741945355
          0,           0,        1733,      -2.423098458,      -4.824669907,      -5.446961073,      -7.785088828,      -2.741797512
          0,           0,        1734,      -2.422989621,      -4.824534973,      -5.446834474,      -7.784981187,      -2.741649694
          0,           0,        1735,      -2.422881374,      -4.824400633,       -5.44670822,      -7.784874128,      -2.741501902
          0,           0,        1736,      -2.422773678,      -4.824266869,       -5.44658229,      -7.784767613,      -2.741354136
          0,           0,        1737,      -2.422666495,      -4.824133667,      -5.446456664,      -7.784661601,      -2.741206396
          0,           0,        1738,      -2.422559788,      -4.824001011,       -5.44633132,      -7.784556054,      -2.741058683
          0,           0,        1739,      -2.422453516,      -4.823868883,      -5.446206238,      -7.784450933,      -2.740910997
          0,           0,        1740,      -2.422347642,      -4.823737267,      -5.446081396,      -7.784346199,      -2.740763339
          0,           0,        1741,      -2.422242127,      -4.823606146,      -5.445956774,      -7.784241812,      -2.740615708
          0,           0,        1742,      -2.422136932,      -4.823475503,      -5.445832351,      -7.784137732,      -2.740468105
          0,           0,        1743,      -2.422032018,      -4.823345318,      -5.445708104,      -7.784033921,      -2.740320531
          0,           0,        1744,      -2.421927345,      -4.823215574,      -5.445584013,      -7.783930338,      -2.740172985
          0,           0,        1745,      -2.421822876,      -4.823086253,      -5.445460057,      -7.783826944,      -2.740025468
          0,           0,        1746,      -2.421718572,      -4.822957336,      -5.445336213,        -7.7837237,       -2.73987798
          0,           0,        1747,      -2.421614393,      -4.822828804,      -5.445212462,      -7.783620567,      -2.739730521
          0,           0,        1748,      -2.421510302,      -4.822700638,      -5.445088782,      -7.783517504,      -2.739583091
          0,           0,        1749,      -2.421406259,      -4.822572819,      -5.444965151,      -7.783414475,      -2.739435692
          0,           0,        1750,      -2.421302228,      -4.822445326,       -5.44484155,      -7.783311439,      -2.739288321
          0,           0,        1751,      -2.421198169,      -4.822318141,      -5.444717956,      -7.783208358,      -2.739140981
          0,           0,        1752,      -2.421094045,      -4.822191243,       -5.44459435,      -7.783105194,       -2.73899367
          0,           0,        1753,       -2.42098982,      -4.822064613,       -5.44447071,       -7.78300191,       -2.73884639
          0,           0,        1754,      -2.420885456,      -4.821938231,      -5.444347017,      -7.782898468,       -2.73869914
          0,           0,        1755,      -2.420780916,      -4.821812076,       -5.44422325,       -7.78279483,      -2.738551919
          0,           0,        1756,      -2.420676165,      -4.821686129,       -5.44409939,      -7.782690961,      -2.738404729
          0,           0,        1757,      -2.420571166,       -4.82156037,      -5.443975416,      -7.782586824,      -2.738257569
          0,           0,        1758,      -2.420465885,      -4.821434777,      -5.443851309,      -7.782482383,       -2.73811044
          0,           0,        1759,      -2.420360287,      -4.821309331,       -5.44372705,      -7.782377604,       -2.73796334
          0,           0,        1760,      -2.420254337,      -4.821184012,       -5.44360262,       -7.78227245,      -2.737816271
          0,           0,        1761,      -2.420148002,        -4.8210588,         -5.443478,      -7.782166889,      -2.737669232
          0,           0,        1762,      -2.420041249,      -4.820933674,      -5.443353172,      -7.782060888,      -2.737522223
          0,           0,        1763,      -2.419934045,      -4.820808615,      -5.443228117,      -7.781954412,      -2.737375243
          0,           0,        1764,      -2.419826358,      -4.820683603,      -5.443102819,      -7.781847429,      -2.737228294
          0,           0,        1765,      -2.419718158,      -4.820558617,       -5.44297726,      -7.781739909,      -2.737081374
          0,           0,        1766,      -2.419609413,      -4.820433638,      -5.442851423,      -7.781631821,      -2.736934484
          0,           0,        1767,      -2.419500094,      -4.820308648,      -5.442725291,      -7.781523133,      -2.736787623
          0,           0,        1768,      -2.419390171,      -4.820183625,      -5.442598848,      -7.781413817,      -2.736640791
          0,           0,        1769,      -2.419279617,      -4.820058551,      -5.442472078,      -7.781303845,      -2.736493988
          0,           0,        1770,      -2.419168403,      -4.819933408,      -5.442344966,      -7.781193187,      -2.736347214
          0,           0,        1771,      -2.419056502,      -4.819808175,      -5.442217497,      -7.781081818,      -2.736200469
          0,           0,        1772,      -2.418943889,      -4.819682836,      -5.442089656,       -7.78096971,      -2.736053752
          0,           0,        1773,      -2.418830538,       -4.81955737,       -5.44196143,      -7.780856839,      -2.735907062
          0,           0,        1774,      -2.418716425,      -4.819431761,      -5.441832804,      -7.780743179,      -2.735760401
          0,           0,        1775,      -2.418601526,       -4.81930599,      -5.441703765,      -7.780628707,      -2.735613767
          0,           0,        1776,      -2.418485819,      -4.819180041,      -5.441574302,        -7.7805134,       -2.73546716
          0,           0,        1777,      -2.418369281,      -4.819053894,        -5.4414444,      -7.780397237,       -2.73532058
          0,           0,        1778,      -2.418251892,      -4.818927535,       -5.44131405,      -7.780280195,      -2.735174027
          0,           0,        1779,       -2.41813363,      -4.818800945,      -5.441183239,      -7.780162255,      -2.735027499
          0,           0,        1780,      -2.418014479,       -4.81867411,      -5.441051957,      -7.780043398,      -2.734880998
          0,           0,        1781,      -2.417894418,      -4.818547012,      -5.440920194,      -7.779923606,      -2.734734522
          0,           0,        1782,       -2.41777343,      -4.818419637,      -5.440787939,       -7.77980286,       -2.73458807
          0,           0,        1783,        -2.4176515,      -4.818291968,      -5.440655184,      -7.779681144,      -2.734441644
          0,           0,        1784,      -2.417528611,      -4.818163992,       -5.44052192,      -7.779558444,      -2.734295241
          0,           0,        1785,       -2.41740475,      -4.818035695,      -5.440388139,      -7.779434745,      -2.734148862
          0,           0,        1786,      -2.417279902,      -4.817907061,      -5.440253833,      -7.779310033,      -2.734002507
          0,           0,        1787,      -2.417154055,      -4.817778077,      -5.440118995,      -7.779184296,      -2.733856174
          0,           0,        1788,      -2.417027197,       -4.81764873,      -5.439983618,      -7.779057521,      -2.733709864
          0,           0,        1789,      -2.416899319,      -4.817519008,      -5.439847697,        -7.7789297,      -2.733563576
          0,           0,        1790,      -2.416770409,      -4.817388898,      -5.439711226,      -7.778800822,      -2.733417309
          0,           0,        1791,       -2.41664046,      -4.817258389,        -5.4395742,      -7.778670879,      -2.733271063
          0,           0,        1792,      -2.416509464,      -4.817127468,      -5.439436614,      -7.778539864,      -2.733124838
          0,           0,        1793,      -2.416377414,      -4.816996125,      -5.439298466,      -7.778407769,      -2.732978632
          0,           0,        1794,      -2.416244304,       -4.81686435,       -5.43915975,       -7.77827459,      -2.732832446
          0,           0,        1795,       -2.41611013,      -4.816732133,      -5.439020466,      -7.778140322,      -2.732686279
          0,           0,        1796,      -2.415974888,      -4.816599463,      -5.438880609,      -7.778004961,       -2.73254013
          0,           0,        1797,      -2.415838575,      -4.816466333,      -5.438740179,      -7.777868506,      -2.732393999
          0,           0,        1798,      -2.415701189,      -4.816332733,      -5.438599175,      -7.777730955,      -2.732247885
          0,           0,        1799,      -2.415562731,      -4.816198655,      -5.438457596,      -7.777592306,      -2.732101788
          0,           0,        1800,      -2.415423199,      -4.816064093,      -5.438315441,      -7.777452562,      -2.731955707
          0,           0,        1801,      -2.415282595,      -4.815929038,      -5.438172711,      -7.777311723,      -2.731809642
          0,           0,        1802,      -2.415140921,      -4.815793485,      -5.438029408,      -7.777169793,      -2.731663592
          0,           0,        1803,      -2.414998181,      -4.815657428,      -5.437885531,      -7.777026773,      -2.731517556
          0,           0,        1804,      -2.414854378,       -4.81552086,      -5.437741085,       -7.77688267,      -2.731371534
          0,           0,        1805,      -2.414709518,      -4.815383777,       -5.43759607,      -7.776737488,      -2.731225526
          0,           0,        1806,      -2.414563605,      -4.815246175,       -5.43745049,      -7.776591235,      -2.731079531
          0,           0,        1807,      -2.414416648,       -4.81510805,      -5.437304348,      -7.776443916,      -2.730933548
          0,           0,        1808,      -2.414268653,      -4.814969397,      -5.437157648,      -7.776295541,      -2.730787576
          0,           0,        1809,       -2.41411963,      -4.814830215,      -5.437010396,      -7.776146118,      -2.730641616
          0,           0,        1810,      -2.413969588,        -4.8146905,      -5.436862595,      -7.775995659,      -2.730495666
          0,           0,        1811,      -2.413818536,      -4.814550252,       -5.43671425,      -7.775844173,      -2.730349726
          0,           0,        1812,      -2.413666488,      -4.814409467,      -5.436565369,      -7.775691672,      -2.730203795
          0,           0,        1813,      -2.413513454,      -4.814268147,      -5.436415957,       -7.77553817,      -2.730057874
          0,           0,        1814,      -2.413359448,      -4.814126289,      -5.436266021,       -7.77538368,       -2.72991196
          0,           0,        1815,      -2.413204483,      -4.813983895,      -5.436115568,      -7.775228216,      -2.729766055
          0,           0,        1816,      -2.413048573,      -4.813840964,      -5.435964606,      -7.775071793,      -2.729620156
          0,           0,        1817,      -2.412891735,      -4.813697498,      -5.435813143,      -7.774914428,      -2.729474264
          0,           0,        1818,      -2.412733983,      -4.813553499,      -5.435661186,      -7.774756137,      -2.729328378
          0,           0,        1819,      -2.412575336,      -4.813408968,      -5.435508746,      -7.774596937,      -2.729182498
          0,           0,        1820,      -2.412415809,      -4.813263908,      -5.435355831,      -7.774436847,      -2.729036622
          0,           0,        1821,      -2.412255422,      -4.813118322,       -5.43520245,      -7.774275886,      -2.728890751
          0,           0,        1822,      -2.412094194,      -4.812972213,      -5.435048615,      -7.774114073,      -2.728744884
          0,           0,        1823,      -2.411932143,      -4.812825586,      -5.434894334,      -7.773951428,       -2.72859902
          0,           0,        1824,       -2.41176929,      -4.812678444,      -5.434739619,      -7.773787973,      -2.728453159
          0,           0,        1825,      -2.411605655,      -4.812530792,      -5.434584481,      -7.773623729,        -2.7283073
          0,           0,        1826,       -2.41144126,      -4.812382636,       -5.43442893,      -7.773458718,      -2.728161443
          0,           0,        1827,      -2.411276127,      -4.812233981,      -5.434272979,      -7.773292963,      -2.728015587
          0,           0,        1828,      -2.411110278,      -4.812084833,      -5.434116639,      -7.773126486,      -2.727869733
          0,           0,        1829,      -2.410943736,      -4.811935199,      -5.433959923,      -7.772959312,      -2.727723878
          0,           0,        1830,      -2.410776524,      -4.811785086,      -5.433802843,      -7.772791465,      -2.727578024
          0,           0,        1831,      -2.410608667,        -4.8116345,      -5.433645411,      -7.772622969,      -2.727432168
          0,           0,        1832,      -2.410440188,      -4.811483449,       -5.43348764,       -7.77245385,      -2.727286312
          0,           0,        1833,      -2.410271111,      -4.811331942,      -5.433329543,      -7.772284132,      -2.727140454
          0,           0,        1834,      -2.410101463,      -4.811179986,      -5.433171135,      -7.772113843,      -2.726994594
          0,           0,        1835,      -2.409931268,       -4.81102759,      -5.433012427,      -7.771943008,      -2.726848732
          0,           0,        1836,      -2.409760553,      -4.810874764,      -5.432853435,      -7.771771653,      -2.726702867
          0,           0,        1837,      -2.409589343,      -4.810721516,      -5.432694171,      -7.771599806,      -2.726556999
          0,           0,        1838,      -2.409417664,      -4.810567857,      -5.432534649,      -7.771427493,      -2.726411128
          0,           0,        1839,      -2.409245543,      -4.810413795,      -5.432374885,      -7.771254742,      -2.726265252
          0,           0,        1840,      -2.409073007,      -4.810259342,      -5.432214891,      -7.771081581,      -2.726119372
          0,           0,        1841,      -2.408900082,      -4.810104507,      -5.432054682,      -7.770908037,      -2.725973487
          0,           0,        1842,      -2.408726797,      -4.809949302,      -5.431894273,      -7.770734138,      -2.725827597
          0,           0,        1843,      -2.408553177,      -4.809793738,      -5.431733679,      -7.770559912,      -2.725681702
          0,           0,        1844,      -2.408379251,      -4.809637825,      -5.431572913,      -7.770385388,      -2.725535801
          0,           0,        1845,      -2.408205045,      -4.809481576,       -5.43141199,      -7.770210593,      -2.725389894
          0,           0,        1846,      -2.408030588,      -4.809325002,      -5.431250925,      -7.770035556,      -2.725243981
          0,           0,        1847,      -2.407855907,      -4.809168115,      -5.431089732,      -7.769860305,      -2.725098061
          0,           0,        1848,      -2.407681029,      -4.809010926,      -5.430928427,      -7.769684869,      -2.724952134
          0,           0,        1849,      -2.407505983,      -4.808853449,      -5.430767023,      -7.769509275,        -2.7248062
          0,           0,        1850,      -2.407330794,      -4.808695696,      -5.430605536,      -7.769333552,      -2.724660258
          0,           0,        1851,      -2.407155492,      -4.808537678,      -5.430443979,      -7.769157729,      -2.724514309
          0,           0,        1852,      -2.406980103,       -4.80837941,      -5.430282368,      -7.768981832,      -2.724368352
          0,           0,        1853,      -2.406804654,      -4.808220904,      -5.430120717,       -7.76880589,      -2.724222387
          0,           0,        1854,      -2.406629173,      -4.808062172,       -5.42995904,      -7.768629931,      -2.724076413
          0,           0,        1855,      -2.406453687,      -4.807903228,      -5.429797351,      -7.768453982,      -2.723930431
          0,           0,        1856,      -2.406278221,      -4.807744085,      -5.429635665,      -7.768278071,       -2.72378444
          0,           0,        1857,      -2.406102804,      -4.807584756,      -5.429473996,      -7.768102224,      -2.723638441
          0,           0,        1858,       -2.40592746,      -4.807425255,      -5.429312357,      -7.767926469,      -2.723492432
          0,           0,        1859,      -2.405752216,      -4.807265594,      -5.429150762,      -7.767750832,      -2.723346414
          0,           0,        1860,      -2.405577098,      -4.807105787,      -5.428989226,      -7.767575339,      -2.723200387
          0,           0,        1861,      -2.405402131,      -4.806945848,       -5.42882776,      -7.767400017,       -2.72305435
          0,           0,        1862,      -2.405227341,       -4.80678579,       -5.42866638,       -7.76722489,      -2.722908304
          0,           0,        1863,      -2.405052751,      -4.806625626,      -5.428505097,      -7.767049985,      -2.722762249
          0,           0,        1864,      -2.404878388,       -4.80646537,      -5.428343924,      -7.766875326,      -2.722616183
          0,           0,        1865,      -2.404704273,      -4.806305035,      -5.428182875,      -7.766700937,      -2.722470108
          0,           0,        1866,      -2.404530432,      -4.806144634,      -5.428021961,      -7.766526843,      -2.722324023
          0,           0,        1867,      -2.404356887,       -4.80598418,      -5.427861196,      -7.766353066,      -2.722177929
          0,           0,        1868,      -2.404183662,      -4.805823688,       -5.42770059,      -7.766179632,      -2.722031824
          0,           0,        1869,      -2.404010777,      -4.805663169,      -5.427540156,      -7.766006561,      -2.721885709
          0,           0,        1870,      -2.403838257,      -4.805502637,      -5.427379904,      -7.765833876,      -2.721739585
          0,           0,        1871,       -2.40366612,      -4.805342106,      -5.427219848,      -7.765661599,      -2.721593451
          0,           0,        1872,      -2.403494389,      -4.805181586,      -5.427059996,      -7.765489751,      -2.721447306
          0,           0,        1873,      -2.403323084,      -4.805021092,       -5.42690036,      -7.765318352,      -2.721301152
          0,           0,        1874,      -2.403152225,      -4.804860637,       -5.42674095,      -7.765147422,      -2.721154988
          0,           0,        1875,       -2.40298183,      -4.804700231,      -5.426581776,      -7.764976981,      -2.721008815
          0,           0,        1876,      -2.402811918,      -4.804539888,      -5.426422849,      -7.764807048,      -2.720862631
          0,           0,        1877,      -2.402642508,       -4.80437962,      -5.426264176,       -7.76463764,      -2.720716438
          0,           0,        1878,      -2.402473616,      -4.804219439,      -5.426105768,      -7.764468776,      -2.720570235
          0,           0,        1879,      -2.402305261,      -4.804059357,      -5.425947634,      -7.764300472,      -2.720424023
          0,           0,        1880,      -2.402137457,      -4.803899384,      -5.425789781,      -7.764132745,      -2.720277802
          0,           0,        1881,       -2.40197022,      -4.803739533,      -5.425632218,      -7.763965609,      -2.720131571
          0,           0,        1882,      -2.401803566,      -4.803579814,      -5.425474953,      -7.763799082,       -2.71998533
          0,           0,        1883,      -2.401637509,      -4.803420239,      -5.425317993,      -7.763633175,      -2.719839081
          0,           0,        1884,      -2.401472062,      -4.803260819,      -5.425161344,      -7.763467904,      -2.719692823
          0,           0,        1885,      -2.401307239,      -4.803101563,      -5.425005015,       -7.76330328,      -2.719546556
          0,           0,        1886,      -2.401143051,      -4.802942482,      -5.424849011,      -7.763139317,      -2.719400281
          0,           0,        1887,       -2.40097951,      -4.802783587,      -5.424693339,      -7.762976026,      -2.719253996
          0,           0,        1888,      -2.400816627,      -4.802624886,      -5.424538003,      -7.762813417,      -2.719107704
          0,           0,        1889,      -2.400654412,      -4.802466389,       -5.42438301,      -7.762651501,      -2.718961403
          0,           0,        1890,      -2.400492875,      -4.802308105,      -5.424228364,      -7.762490287,      -2.718815095
          0,           0,        1891,      -2.400332024,      -4.802150044,      -5.424074069,      -7.762329783,      -2.718668778
          0,           0,        1892,      -2.400171868,      -4.801992214,       -5.42392013,      -7.762169998,      -2.718522454
          0,           0,        1893,      -2.400012414,      -4.801834623,      -5.423766552,      -7.762010938,      -2.718376123
          0,           0,        1894,      -2.399853669,       -4.80167728,      -5.423613336,       -7.76185261,      -2.718229784
          0,           0,        1895,      -2.399695638,      -4.801520192,      -5.423460486,      -7.761695019,      -2.718083438
          0,           0,        1896,      -2.399538326,      -4.801363366,      -5.423308006,      -7.761538171,      -2.717937086
          0,           0,        1897,      -2.399381739,       -4.80120681,      -5.423155897,       -7.76138207,      -2.717790726
          0,           0,        1898,      -2.399225879,       -4.80105053,      -5.423004161,      -7.761226718,      -2.717644361
          0,           0,        1899,      -2.399070751,      -4.800894534,        -5.4228528,      -7.761072119,      -2.717497989
          0,           0,        1900,      -2.398916356,      -4.800738826,      -5.422701814,      -7.760918275,      -2.717351611
          0,           0,        1901,      -2.398762695,      -4.800583414,      -5.422551206,      -7.760765186,      -2.717205228
          0,           0,        1902,       -2.39860977,      -4.800428302,      -5.422400975,      -7.760612854,      -2.717058839
          0,           0,        1903,      -2.398457581,      -4.800273496,      -5.422251122,      -7.760461277,      -2.716912444
          0,           0,        1904,      -2.398306128,      -4.800119001,      -5.422101646,      -7.760310456,      -2.716766045
          0,           0,        1905,      -2.398155408,      -4.799964821,      -5.421952546,      -7.760160388,      -2.716619641
          0,           0,        1906,      -2.398005421,       -4.79981096,      -5.421803822,      -7.760011071,      -2.716473233
          0,           0,        1907,      -2.397856163,      -4.799657423,      -5.421655473,      -7.759862501,       -2.71632682
          0,           0,        1908,      -2.397707632,      -4.799504212,      -5.421507496,      -7.759714676,      -2.716180403
          0,           0,        1909,      -2.397559824,      -4.799351331,       -5.42135989,       -7.75956759,      -2.716033982
          0,           0,        1910,      -2.397412733,      -4.799198783,      -5.421212653,      -7.759421238,      -2.715887558
          0,           0,        1911,      -2.397266355,      -4.799046571,      -5.421065782,      -7.759275615,      -2.715741131
          0,           0,        1912,      -2.397120683,      -4.798894696,      -5.420919273,      -7.759130713,        -2.7155947
          0,           0,        1913,      -2.396975712,      -4.798743161,      -5.420773124,      -7.758986527,      -2.715448267
          0,           0,        1914,      -2.396831433,      -4.798591966,       -5.42062733,      -7.758843047,      -2.715301831
          0,           0,        1915,       -2.39668784,      -4.798441114,      -5.420481889,      -7.758700267,      -2.715155392
          0,           0,        1916,      -2.396544925,      -4.798290604,      -5.420336796,      -7.758558175,      -2.715008952
          0,           0,        1917,      -2.396402677,      -4.798140438,      -5.420192046,      -7.758416765,       -2.71486251
          0,           0,        1918,      -2.396261087,      -4.797990616,      -5.420047634,      -7.758276024,      -2.714716066
          0,           0,        1919,      -2.396120146,      -4.797841137,      -5.419903555,      -7.758135942,      -2.714569621
          0,           0,        1920,      -2.395979844,      -4.797692002,      -5.419759805,      -7.757996508,      -2.714423175
          0,           0,        1921,      -2.395840167,      -4.797543208,      -5.419616377,       -7.75785771,      -2.714276728
          0,           0,        1922,      -2.395701106,      -4.797394756,      -5.419473265,      -7.757719536,       -2.71413028
          0,           0,        1923,      -2.395562648,      -4.797246644,      -5.419330463,      -7.757581973,      -2.713983832
          0,           0,        1924,      -2.395424781,       -4.79709887,      -5.419187966,      -7.757445007,      -2.713837384
          0,           0,        1925,      -2.395287491,      -4.796951432,      -5.419045765,      -7.757308625,      -2.713690936
          0,           0,        1926,      -2.395150764,      -4.796804328,      -5.418903855,      -7.757172813,      -2.713544488
          0,           0,        1927,      -2.395014587,      -4.796657555,      -5.418762228,      -7.757037555,      -2.713398041
          0,           0,        1928,      -2.394878946,       -4.79651111,      -5.418620877,      -7.756902837,      -2.713251594
          0,           0,        1929,      -2.394743825,      -4.796364991,      -5.418479795,      -7.756768643,      -2.713105149
          0,           0,        1930,       -2.39460921,      -4.796219193,      -5.418338973,      -7.756634957,      -2.712958704
          0,           0,        1931,      -2.394475084,      -4.796073713,      -5.418198404,      -7.756501763,      -2.712812261
          0,           0,        1932,      -2.394341432,      -4.795928548,       -5.41805808,      -7.756369045,      -2.712665819
          0,           0,        1933,      -2.394208238,      -4.795783692,      -5.417917992,      -7.756236784,      -2.712519379
          0,           0,        1934,      -2.394075485,      -4.795639141,      -5.417778133,      -7.756104965,      -2.712372942
          0,           0,        1935,      -2.393943157,       -4.79549489,      -5.417638493,      -7.755973569,      -2.712226506
          0,           0,        1936,      -2.393811235,      -4.795350935,      -5.417499064,      -7.755842578,      -2.712080072
          0,           0,        1937,      -2.393679703,       -4.79520727,      -5.417359837,      -7.755711975,      -2.711933641
          0,           0,        1938,      -2.393548544,       -4.79506389,      -5.417220803,      -7.755581741,      -2.711787213
          0,           0,        1939,      -2.393417738,      -4.794920789,      -5.417081953,      -7.755451858,      -2.711640787
          0,           0,        1940,      -2.393287269,      -4.794777962,      -5.416943279,      -7.755322307,      -2.711494365
          0,           0,        1941,      -2.393157118,      -4.794635401,       -5.41680477,      -7.755193068,      -2.711347945
          0,           0,        1942,      -2.393027266,      -4.794493101,      -5.416666418,      -7.755064123,      -2.711201529
          0,           0,        1943,      -2.392897695,      -4.794351055,      -5.416528212,      -7.754935453,      -2.711055117
          0,           0,        1944,      -2.392768387,      -4.794209256,      -5.416390144,      -7.754807038,      -2.710908707
          0,           0,        1945,      -2.392639322,      -4.794067698,      -5.416252204,      -7.754678858,      -2.710762302
          0,           0,        1946,      -2.392510481,      -4.793926374,      -5.416114383,      -7.754550895,        -2.7106159
          0,           0,        1947,      -2.392381847,      -4.793785276,      -5.415976671,      -7.754423129,      -2.710469502
          0,           0,        1948,      -2.392253398,      -4.793644397,      -5.415839057,      -7.754295539,      -2.710323109
          0,           0,        1949,      -2.392125118,       -4.79350373,      -5.415701534,      -7.754168107,      -2.710176719
          0,           0,        1950,      -2.391996985,      -4.793363266,       -5.41556409,      -7.754040812,      -2.710030334
          0,           0,        1951,      -2.391868982,      -4.793222999,      -5.415426717,      -7.753913635,      -2.709883953
          0,           0,        1952,      -2.391741089,       -4.79308292,      -5.415289404,      -7.753786557,      -2.709737576
          0,           0,        1953,      -2.391613287,      -4.792943021,      -5.415152142,      -7.753659557,      -2.709591204
          0,           0,        1954,      -2.391485558,      -4.792803294,      -5.415014922,      -7.753532616,      -2.709444837
          0,           0,        1955,      -2.391357882,      -4.792663731,      -5.414877734,      -7.753405716,      -2.709298474
          0,           0,        1956,       -2.39123024,      -4.792524323,      -5.414740568,      -7.753278835,      -2.709152116
          0,           0,        1957,      -2.391102614,      -4.792385063,      -5.414603416,      -7.753151956,      -2.709005762
