"PointID","x","y","Density","Momentum_x","Momentum_y","Energy","Nu_Tilde","Pressure","Temperature","Mach","Pressure_Coefficient","Velocity_x","Velocity_y","Laminar_Viscosity","Skin_Friction_Coefficient_x","Skin_Friction_Coefficient_y","Heat_Flux","Y_Plus","Eddy_Viscosity"
285, 8.049457669258120e-01, 2.094545356303584e-02, 4.784358150302840e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.098118233420960e+05, 0.000000000000000e+00, 4.392472933683840e+04, 3.198274655129800e+02, 0.000000000000000e+00, 3.264569195671761e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.938264162612771e-05, 1.423303809303881e-03, -3.613280248503471e-05, -5.300556017018449e+01, 1.881366815480209e+00, 0.000000000000000e+00
311, 7.863141298294070e-01, 2.138000609608262e-02, 4.781647936382027e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.097428682040568e+05, 0.000000000000000e+00, 4.389714728162272e+04, 3.198077961034672e+02, 0.000000000000000e+00, 3.247069918680963e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.938173970962685e-05, 1.420299420368599e-03, -2.722409277470211e-05, -5.056660568657257e+01, 1.877337955079125e+00, 0.000000000000000e+00
337, 7.678796052932740e-01, 2.165593235970002e-02, 4.776498785542457e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.096164835905428e+05, 0.000000000000000e+00, 4.384659343621712e+04, 3.197838531382902e+02, 0.000000000000000e+00, 3.214996320945590e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.938064179741057e-05, 1.421553038503242e-03, -1.726079790048610e-05, -4.797134164232948e+01, 1.874302928803710e+00, 0.000000000000000e+00
363, 7.495508193969730e-01, 2.182639399322026e-02, 4.771875277741673e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.095010051725598e+05, 0.000000000000000e+00, 4.380040206902390e+04, 3.197564829817604e+02, 0.000000000000000e+00, 3.185690472531571e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.937938668035880e-05, 1.428768213862847e-03, -8.929617499410883e-06, -4.582472688096139e+01, 1.876456977426771e+00, 0.000000000000000e+00
389, 7.313483357429500e-01, 2.188424809397179e-02, 4.767290587916340e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.093852975641935e+05, 0.000000000000000e+00, 4.375411902567741e+04, 3.197257864127803e+02, 0.000000000000000e+00, 3.156326460707067e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.937797896022005e-05, 1.448792346948126e-03, -1.026350646207244e-06, -4.471480236398504e+01, 1.887575806326799e+00, 0.000000000000000e+00
415, 7.132214307785030e-01, 2.185213038778600e-02, 4.763864043631168e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.092953029971259e+05, 0.000000000000000e+00, 4.371812119885036e+04, 3.196925210454713e+02, 0.000000000000000e+00, 3.133487845607961e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.937645336143357e-05, 1.503395134343116e-03, 6.983559475827228e-06, -4.929232619181432e+01, 1.920365044503605e+00, 0.000000000000000e+00
441, 6.951977014541630e-01, 2.171632144656055e-02, 4.757830921337090e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.091454504294761e+05, 0.000000000000000e+00, 4.365818017179044e+04, 3.196590243814705e+02, 0.000000000000000e+00, 3.095458604225026e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.937491707556342e-05, 1.624003763593581e-03, 1.756802849558153e-05, -6.976753565422075e+01, 1.994173648558228e+00, 0.000000000000000e+00
467, 6.773055195808410e-01, 2.146360188464442e-02, 4.753159968113937e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.090289891480502e+05, 0.000000000000000e+00, 4.361159565922005e+04, 3.196317344436401e+02, 0.000000000000000e+00, 3.065903326977700e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.937366539507055e-05, 1.795227416109736e-03, 2.987638801358846e-05, -1.087714418790969e+02, 2.094525760263861e+00, 0.000000000000000e+00
493, 6.594728827476500e-01, 2.112178476791301e-02, 4.747017608596488e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.088785859620971e+05, 0.000000000000000e+00, 4.355143438483882e+04, 3.196038232167102e+02, 0.000000000000000e+00, 3.027734350942947e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.937238516375804e-05, 1.866923177773897e-03, 4.281107589225248e-05, -1.217701000637314e+02, 2.133829610039712e+00, 0.000000000000000e+00
519, 6.418011188507080e-01, 2.064943791032434e-02, 4.727467184234684e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.084163403104941e+05, 0.000000000000000e+00, 4.336653612419762e+04, 3.195630495779268e+02, 0.000000000000000e+00, 2.910426708246410e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.937051486016361e-05, 1.911876296235734e-03, 5.873728992548952e-05, -1.262767654304568e+02, 2.155217554192637e+00, 0.000000000000000e+00
545, 6.243042349815370e-01, 2.004132204959135e-02, 4.713052904639518e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.080747227673757e+05, 0.000000000000000e+00, 4.322988910695028e+04, 3.195303771322780e+02, 0.000000000000000e+00, 2.823731790624093e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.936901607630934e-05, 1.946070636196642e-03, 6.512726186556901e-05, -1.316512766229277e+02, 2.171903482952167e+00, 0.000000000000000e+00
571, 6.065399646759030e-01, 1.946938700214514e-02, 4.710406121094757e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.080043889344799e+05, 0.000000000000000e+00, 4.320175557379196e+04, 3.195018580046515e+02, 0.000000000000000e+00, 2.805882631610470e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.936770775564988e-05, 1.963845882429106e-03, 6.806711646047765e-05, -1.316546895167718e+02, 2.182860917248477e+00, 0.000000000000000e+00
597, 5.888153314590450e-01, 1.881127271082541e-02, 4.697948262341577e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.077067567664439e+05, 0.000000000000000e+00, 4.308270270657754e+04, 3.194663028304732e+02, 0.000000000000000e+00, 2.730350221728647e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.936607657392917e-05, 1.977583867234841e-03, 8.261909062594547e-05, -1.285865216080091e+02, 2.187612952220999e+00, 0.000000000000000e+00
623, 5.713157057762150e-01, 1.799779518422934e-02, 4.679546953510135e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.072699419028529e+05, 0.000000000000000e+00, 4.290797676114115e+04, 3.194218147940913e+02, 0.000000000000000e+00, 2.619496346164936e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.936403544835405e-05, 2.007253565757292e-03, 9.717182143274388e-05, -1.305957016018373e+02, 2.201213303857471e+00, 0.000000000000000e+00
649, 5.538190603256230e-01, 1.711709143377994e-02, 4.659961080279293e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.068054725670951e+05, 0.000000000000000e+00, 4.272218902683804e+04, 3.193754673917988e+02, 0.000000000000000e+00, 2.501624381996922e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.936190886469076e-05, 2.048299888464156e-03, 1.070878169524905e-04, -1.369946861368995e+02, 2.220465419774302e+00, 0.000000000000000e+00
675, 5.363336801528930e-01, 1.616888879328746e-02, 4.637773114168200e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.062800198612549e+05, 0.000000000000000e+00, 4.251200794450195e+04, 3.193246647934220e+02, 0.000000000000000e+00, 2.368276197850945e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.935957768516754e-05, 2.098180031368387e-03, 1.163217318490156e-04, -1.453941041817222e+02, 2.243601915008344e+00, 0.000000000000000e+00
701, 5.188096761703490e-01, 1.517619402029485e-02, 4.615193587876419e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.057452564944873e+05, 0.000000000000000e+00, 4.229810259779491e+04, 3.192723501086285e+02, 0.000000000000000e+00, 2.232565175500761e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.935717692852479e-05, 2.151206815419014e-03, 1.236271587499172e-04, -1.552116520280397e+02, 2.268905937860516e+00, 0.000000000000000e+00
727, 5.012295246124270e-01, 1.415149698387295e-02, 4.592130149555007e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.051990811035580e+05, 0.000000000000000e+00, 4.207963244142320e+04, 3.192185309953558e+02, 0.000000000000000e+00, 2.093958035797912e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.935470692930144e-05, 2.208368050703821e-03, 1.296300389570499e-04, -1.661523480344844e+02, 2.294526551148631e+00, 0.000000000000000e+00
753, 4.835794866085050e-01, 1.310820048818838e-02, 4.567696458673571e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.046208295953134e+05, 0.000000000000000e+00, 4.184833183812534e+04, 3.191620606952287e+02, 0.000000000000000e+00, 1.947210692512669e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.935211503353967e-05, 2.270661677825907e-03, 1.346402638539251e-04, -1.788768908953092e+02, 2.322733449533799e+00, 0.000000000000000e+00
779, 4.658685922622680e-01, 1.205474901466218e-02, 4.542113036484535e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.040162193786721e+05, 0.000000000000000e+00, 4.160648775146885e+04, 3.191048928344392e+02, 0.000000000000000e+00, 1.793774096584800e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.934949088951752e-05, 2.340018008172772e-03, 1.377328003272154e-04, -1.943769707479857e+02, 2.353065896599049e+00, 0.000000000000000e+00
805, 4.480717480182650e-01, 1.101822500413672e-02, 4.518805675572458e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.034644982694669e+05, 0.000000000000000e+00, 4.138579930778674e+04, 3.190494697286619e+02, 0.000000000000000e+00, 1.653759577200256e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.934694661172828e-05, 2.411452031867200e-03, 1.370598228446747e-04, -2.115066593511542e+02, 2.385189732905294e+00, 0.000000000000000e+00
831, 4.301885962486270e-01, 1.002680325082222e-02, 4.497608177480896e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.029630005596531e+05, 0.000000000000000e+00, 4.118520022386122e+04, 3.189994314961311e+02, 0.000000000000000e+00, 1.526490637077282e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.934464934632272e-05, 2.482045286972977e-03, 1.340104010313908e-04, -2.291921783218989e+02, 2.415480633304745e+00, 0.000000000000000e+00
857, 4.122794568538670e-01, 9.085730332122503e-03, 4.477212020024046e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.024832272385916e+05, 0.000000000000000e+00, 4.099329089543662e+04, 3.189594462342406e+02, 0.000000000000000e+00, 1.404734862572455e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.934281348657124e-05, 2.547052643188481e-03, 1.291509360865875e-04, -2.476768736672040e+02, 2.442675436268730e+00, 0.000000000000000e+00
883, 3.944020271301270e-01, 8.212208286190535e-03, 4.462768265729272e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.021418268687178e+05, 0.000000000000000e+00, 4.085673074748710e+04, 3.189257765395179e+02, 0.000000000000000e+00, 1.318095058678707e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.934126750766576e-05, 2.610693184009949e-03, 1.199836844112518e-04, -2.660472959489908e+02, 2.469368287135127e+00, 0.000000000000000e+00
909, 3.766198158264160e-01, 7.446864784281894e-03, 4.455336705687555e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.019637061065046e+05, 0.000000000000000e+00, 4.078548244260182e+04, 3.189006602145948e+02, 0.000000000000000e+00, 1.272891979627384e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.934011421296584e-05, 2.663950583692367e-03, 1.088670073805963e-04, -2.804206550207315e+02, 2.492459699281851e+00, 0.000000000000000e+00
935, 3.590588271617890e-01, 6.767846504346281e-03, 4.455209239503611e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.019556172900162e+05, 0.000000000000000e+00, 4.078224691600646e+04, 3.188844849272153e+02, 0.000000000000000e+00, 1.270839218306281e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.933937145019088e-05, 2.703325064625640e-03, 9.797423359460116e-05, -2.890509514397341e+02, 2.510994513081835e+00, 0.000000000000000e+00
961, 3.418258726596830e-01, 6.185858492400068e-03, 4.458577368639923e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.020315386202638e+05, 0.000000000000000e+00, 4.081261544810553e+04, 3.188808692191407e+02, 0.000000000000000e+00, 1.290106359599778e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.933920541576051e-05, 2.725597572506668e-03, 8.979364158410445e-05, -2.925103176997380e+02, 2.521871930770820e+00, 0.000000000000000e+00
987, 3.249974250793460e-01, 5.645708239587655e-03, 4.463224533476323e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.021404422918899e+05, 0.000000000000000e+00, 4.085617691675595e+04, 3.188888505719088e+02, 0.000000000000000e+00, 1.317743683942687e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.933957192070001e-05, 2.734353269168219e-03, 8.437107524646002e-05, -2.933168152770401e+02, 2.526100640791977e+00, 0.000000000000000e+00
1013, 3.086399734020230e-01, 5.161875953289020e-03, 4.471667256038569e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.023374405588225e+05, 0.000000000000000e+00, 4.093497622352900e+04, 3.189006527916421e+02, 0.000000000000000e+00, 1.367737452903042e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.934011387211108e-05, 2.736584807980585e-03, 7.975320533680394e-05, -2.920513393370916e+02, 2.528299964271067e+00, 0.000000000000000e+00
1039, 2.927811741828920e-01, 4.706819276441322e-03, 4.479358613680592e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.025186170777342e+05, 0.000000000000000e+00, 4.100744683109366e+04, 3.189166861377731e+02, 0.000000000000000e+00, 1.413716014890129e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.934085009859987e-05, 2.730106603910210e-03, 7.919716148934985e-05, -2.888425130899594e+02, 2.526621292601362e+00, 0.000000000000000e+00
1065, 2.774220108985900e-01, 4.256279807625045e-03, 4.483828242610278e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.026243584735925e+05, 0.000000000000000e+00, 4.104974338943699e+04, 3.189273936533122e+02, 0.000000000000000e+00, 1.440550824131847e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.934134176096794e-05, 2.729157037381696e-03, 8.175134237585726e-05, -2.874004169638977e+02, 2.526644856473474e+00, 0.000000000000000e+00
1091, 2.625653147697450e-01, 3.801709370990516e-03, 4.485776486439280e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.026711495653083e+05, 0.000000000000000e+00, 4.106845982612333e+04, 3.189342287151432e+02, 0.000000000000000e+00, 1.452425360213144e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.934165560566055e-05, 2.735969722635339e-03, 8.460643433170174e-05, -2.890634517647840e+02, 2.529598442285682e+00, 0.000000000000000e+00
1117, 2.482267022132870e-01, 3.353451480746637e-03, 4.489425235829315e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.027574338554084e+05, 0.000000000000000e+00, 4.110297354216333e+04, 3.189428299168438e+02, 0.000000000000000e+00, 1.474322389721751e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.934205054124779e-05, 2.741657301990760e-03, 8.603237535104513e-05, -2.906342020813232e+02, 2.531231191503871e+00, 0.000000000000000e+00
1143, 2.344165146350860e-01, 2.918408552500876e-03, 4.493608651152440e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.028566446640045e+05, 0.000000000000000e+00, 4.114265786560179e+04, 3.189535516644330e+02, 0.000000000000000e+00, 1.499499881486295e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.934254283712870e-05, 2.738616087751684e-03, 8.883071838579120e-05, -2.897905229715648e+02, 2.530220064780739e+00, 0.000000000000000e+00
1169, 2.210974693298340e-01, 2.473478104021529e-03, 4.492814109169895e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.028383348429013e+05, 0.000000000000000e+00, 4.113533393716049e+04, 3.189531698110845e+02, 0.000000000000000e+00, 1.494853257025105e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.934252530422931e-05, 2.746200561381689e-03, 9.548679667492163e-05, -2.904828450955266e+02, 2.532071710018120e+00, 0.000000000000000e+00
1195, 2.082438766956330e-01, 2.008372558584430e-03, 4.489543123336195e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.027619166439148e+05, 0.000000000000000e+00, 4.110476665756592e+04, 3.189483685405323e+02, 0.000000000000000e+00, 1.475460021521157e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.934230485171119e-05, 2.762722025101665e-03, 1.011601551389794e-04, -2.947580902975391e+02, 2.537387180909747e+00, 0.000000000000000e+00
1221, 1.958884000778200e-01, 1.550419854486208e-03, 4.488687184634038e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.027408491451253e+05, 0.000000000000000e+00, 4.109633965805012e+04, 3.189437872238921e+02, 0.000000000000000e+00, 1.470113559933175e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.934209449694482e-05, 2.778045924683463e-03, 1.041351240005818e-04, -2.985347891911564e+02, 2.542286841629707e+00, 0.000000000000000e+00
1247, 1.840233504772190e-01, 1.100465501071957e-03, 4.485858652177633e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.026738398606775e+05, 0.000000000000000e+00, 4.106953594427097e+04, 3.189367438107782e+02, 0.000000000000000e+00, 1.453108097209835e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.934177109015898e-05, 2.791667644431675e-03, 1.095084273642264e-04, -3.011705274292625e+02, 2.546388303047874e+00, 0.000000000000000e+00
1273, 1.725961565971370e-01, 6.367376837443095e-04, 4.478327107581561e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.024956424210749e+05, 0.000000000000000e+00, 4.099825696842994e+04, 3.189186567240704e+02, 0.000000000000000e+00, 1.407885559146261e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.934094058361416e-05, 2.819240345295129e-03, 1.168139551850000e-04, -3.071954638163805e+02, 2.555566062701068e+00, 0.000000000000000e+00
1299, 1.616173982620240e-01, 1.720849526341689e-04, 4.470608879259184e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.023133338730192e+05, 0.000000000000000e+00, 4.092533354920768e+04, 3.189010114110690e+02, 0.000000000000000e+00, 1.361619713395909e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.934013033956161e-05, 2.852184024985281e-03, 1.206412460647476e-04, -3.164413349044310e+02, 2.565920686956027e+00, 0.000000000000000e+00
1325, 1.511152982711790e-01, -2.718563944366231e-04, 4.461491695790466e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.020992567135905e+05, 0.000000000000000e+00, 4.083970268543618e+04, 3.188840727010648e+02, 0.000000000000000e+00, 1.307291702216851e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.933935252068595e-05, 2.888502089029708e-03, 1.238524102847551e-04, -3.274239113247662e+02, 2.577086592822524e+00, 0.000000000000000e+00
1351, 1.410477757453920e-01, -7.098937507941591e-04, 4.455696416528385e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.019614443742832e+05, 0.000000000000000e+00, 4.078457774971327e+04, 3.188678419877316e+02, 0.000000000000000e+00, 1.272318002404714e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.933860719354529e-05, 2.923468958786055e-03, 1.246454461878731e-04, -3.371751614201277e+02, 2.587303757092152e+00, 0.000000000000000e+00
1377, 1.314679384231570e-01, -1.109544076158174e-03, 4.450925507497540e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.018482514587248e+05, 0.000000000000000e+00, 4.073930058348989e+04, 3.188552618199745e+02, 0.000000000000000e+00, 1.243592163561099e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.933802948941100e-05, 2.947551556801254e-03, 1.258000097393659e-04, -3.434075909513932e+02, 2.592926135779125e+00, 0.000000000000000e+00
1403, 1.222792565822600e-01, -1.510924656620886e-03, 4.439576756173709e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.015804603930394e+05, 0.000000000000000e+00, 4.063218415721576e+04, 3.188298277557783e+02, 0.000000000000000e+00, 1.175632760283207e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.933686147655185e-05, 2.985401360934086e-03, 1.313702244351079e-04, -3.526341104080115e+02, 2.603552528279895e+00, 0.000000000000000e+00
1429, 1.134960949420930e-01, -1.900380826792364e-03, 4.432512585619104e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.014104487817107e+05, 0.000000000000000e+00, 4.056417951268426e+04, 3.188034876678090e+02, 0.000000000000000e+00, 1.132487602969440e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.933565180758149e-05, 3.031147065410549e-03, 1.307707726241474e-04, -3.643472367565740e+02, 2.615379858936129e+00, 0.000000000000000e+00
1455, 1.051684617996220e-01, -2.249124356487886e-03, 4.424570606388809e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.012219298710929e+05, 0.000000000000000e+00, 4.048877194843716e+04, 3.187820212431694e+02, 0.000000000000000e+00, 1.084645705632831e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.933466592508287e-05, 3.069458647722032e-03, 1.308900864205312e-04, -3.741976480186274e+02, 2.624176661885139e+00, 0.000000000000000e+00
1481, 9.719923138618471e-02, -2.595323526476394e-03, 4.413597090178039e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.009635463340131e+05, 0.000000000000000e+00, 4.038541853360524e+04, 3.187588480840486e+02, 0.000000000000000e+00, 1.019073723416637e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.933360162097336e-05, 3.112851130714510e-03, 1.324121396516473e-04, -3.866295315289585e+02, 2.634476584454683e+00, 0.000000000000000e+00
1507, 8.964005112648010e-02, -2.909660307703850e-03, 4.407310189845265e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.008124996924175e+05, 0.000000000000000e+00, 4.032499987696698e+04, 3.187359885143053e+02, 0.000000000000000e+00, 9.807414526827347e-02, 0.000000000000000e+00, 0.000000000000000e+00, 1.933255168196294e-05, 3.159693040942653e-03, 1.287912425903398e-04, -3.992393255456906e+02, 2.644538928569792e+00, 0.000000000000000e+00
1533, 8.247101306915280e-02, -3.195655746604471e-03, 4.400975443963454e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.006628138188808e+05, 0.000000000000000e+00, 4.026512552755231e+04, 3.187208370424440e+02, 0.000000000000000e+00, 9.427545145500217e-02, 0.000000000000000e+00, 0.000000000000000e+00, 1.933185575499852e-05, 3.192093078256318e-03, 1.272040725073887e-04, -4.070086610750277e+02, 2.648003198479925e+00, 0.000000000000000e+00
1559, 7.564741373062130e-02, -3.467263240399254e-03, 4.396921226484318e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.005663074282420e+05, 0.000000000000000e+00, 4.022652297129679e+04, 3.187088737964013e+02, 0.000000000000000e+00, 9.182633437802636e-02, 0.000000000000000e+00, 0.000000000000000e+00, 1.933130625585400e-05, 3.211870100552712e-03, 1.257824273580712e-04, -4.104310257708517e+02, 2.646540522033868e+00, 0.000000000000000e+00
1585, 6.917616724967959e-02, -3.716305064967899e-03, 4.387525147107712e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.003435051330001e+05, 0.000000000000000e+00, 4.013740205320002e+04, 3.186837987999891e+02, 0.000000000000000e+00, 8.617210876193443e-02, 0.000000000000000e+00, 0.000000000000000e+00, 1.933015447101261e-05, 3.237860982088819e-03, 1.283503068942753e-04, -4.142884035228224e+02, 2.645623647910457e+00, 0.000000000000000e+00
1611, 6.298619508743290e-02, -3.969159803438344e-03, 4.366788333953788e-01, 0.000000000000000e+00, 0.000000000000000e+00, 9.985196369375152e+04, 0.000000000000000e+00, 3.994078547750060e+04, 3.186286367072883e+02, 0.000000000000000e+00, 7.369788270357158e-02, 0.000000000000000e+00, 0.000000000000000e+00, 1.932762051962571e-05, 3.303909881329100e-03, 1.335315054763978e-04, -4.300225750152827e+02, 2.658172452712085e+00, 0.000000000000000e+00
1637, 5.711802840232850e-02, -4.203649299939133e-03, 4.348391180358127e-01, 0.000000000000000e+00, 0.000000000000000e+00, 9.941566645687484e+04, 0.000000000000000e+00, 3.976626658274993e+04, 3.185785701138579e+02, 0.000000000000000e+00, 6.262563135939431e-02, 0.000000000000000e+00, 0.000000000000000e+00, 1.932532044944537e-05, 3.386448140020369e-03, 1.269855881704942e-04, -4.553080044524289e+02, 2.671004328920495e+00, 0.000000000000000e+00
1663, 5.161416530609130e-02, -4.395590042664554e-03, 4.332681708678717e-01, 0.000000000000000e+00, 0.000000000000000e+00, 9.904463978421244e+04, 0.000000000000000e+00, 3.961785591368497e+04, 3.185404049270805e+02, 0.000000000000000e+00, 5.320980144371452e-02, 0.000000000000000e+00, 0.000000000000000e+00, 1.932356701228613e-05, 3.457955068051370e-03, 1.160715003673504e-04, -4.776742949472239e+02, 2.678510290709132e+00, 0.000000000000000e+00
1689, 4.642483592033390e-02, -4.562582504875602e-03, 4.322163799971412e-01, 0.000000000000000e+00, 0.000000000000000e+00, 9.879525432068018e+04, 0.000000000000000e+00, 3.951810172827206e+04, 3.185115595568271e+02, 0.000000000000000e+00, 4.688095427158817e-02, 0.000000000000000e+00, 0.000000000000000e+00, 1.932224168987233e-05, 3.513521996652995e-03, 1.034813539086083e-04, -4.923433686519176e+02, 2.678635306462401e+00, 0.000000000000000e+00
1715, 4.156750440597530e-02, -4.691487456483238e-03, 4.315013172644693e-01, 0.000000000000000e+00, 0.000000000000000e+00, 9.862597237237895e+04, 0.000000000000000e+00, 3.945038894895157e+04, 3.184927192606569e+02, 0.000000000000000e+00, 4.258495576139572e-02, 0.000000000000000e+00, 0.000000000000000e+00, 1.932137602610165e-05, 3.539765872537626e-03, 9.109510238024337e-05, -4.957472653048745e+02, 2.666507304254566e+00, 0.000000000000000e+00
1741, 3.698146343231200e-02, -4.805605635384069e-03, 4.295051800472702e-01, 0.000000000000000e+00, 0.000000000000000e+00, 9.815585850250389e+04, 0.000000000000000e+00, 3.926234340100154e+04, 3.184477293191553e+02, 0.000000000000000e+00, 3.065451365063796e-02, 0.000000000000000e+00, 0.000000000000000e+00, 1.931930874999144e-05, 3.584168391580763e-03, 8.604737513027409e-05, -5.024284057613712e+02, 2.657245483267983e+00, 0.000000000000000e+00
1767, 3.265759348869320e-02, -4.905393267626939e-03, 4.262731328637608e-01, 0.000000000000000e+00, 0.000000000000000e+00, 9.739725799655388e+04, 0.000000000000000e+00, 3.895890319862154e+04, 3.183824396666483e+02, 0.000000000000000e+00, 1.140292376703597e-02, 0.000000000000000e+00, 0.000000000000000e+00, 1.931630845031838e-05, 3.672500726095545e-03, 7.568562448471252e-05, -5.293688778700422e+02, 2.656878380710100e+00, 0.000000000000000e+00
1793, 2.861636877059940e-02, -4.977999723381584e-03, 4.242525418451716e-01, 0.000000000000000e+00, 0.000000000000000e+00, 9.691877997836719e+04, 0.000000000000000e+00, 3.876751199134687e+04, 3.183272534813685e+02, 0.000000000000000e+00, -7.397817837772698e-04, 0.000000000000000e+00, 0.000000000000000e+00, 1.931377220464820e-05, 3.771879268547082e-03, 4.437519390382462e-05, -5.599723461793261e+02, 2.652881339395781e+00, 0.000000000000000e+00
1819, 2.490270137786870e-02, -4.996627587874319e-03, 4.233542375736941e-01, 0.000000000000000e+00, 0.000000000000000e+00, 9.670218949028931e+04, 0.000000000000000e+00, 3.868087579611571e+04, 3.182898083568912e+02, 0.000000000000000e+00, -6.236365580466139e-03, 0.000000000000000e+00, 0.000000000000000e+00, 1.931205117840062e-05, 3.816570644819555e-03, 9.418240765440715e-06, -5.613335101858906e+02, 2.628291523675279e+00, 0.000000000000000e+00
