"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   ,     "rms[nu]"    ,    "RefForce"    ,       "CD"       ,       "CL"       ,       "CSF"      ,       "CMx"      ,       "CMy"      ,       "CMz"      ,       "CFx"      ,       "CFy"      ,       "CFz"      ,      "CEff"      ,     "Buffet"     
          0,           0,          30,      -10.00170981,      -7.480063665,      -7.655556915,      -4.563691981,      -12.05832007,       15761.82561,    0.007427898888,      0.6221308132,                 0,                 0,                 0,      0.1434877567,    0.005212216072,      0.6221533213,                 0,       83.75596149,   0.0006525650572
          0,           0,          31,      -9.998985021,      -7.472497283,      -7.657874803,      -4.559513998,      -12.06360826,       15761.82561,    0.007427898891,       0.622130813,                 0,                 0,                 0,      0.1434877566,    0.005212216076,      0.6221533211,                 0,       83.75596142,   0.0006525650572
          0,           0,          32,      -9.996427219,      -7.465230542,      -7.659149749,      -4.555409485,       -12.0701799,       15761.82561,    0.007427898893,      0.6221308127,                 0,                 0,                 0,      0.1434877565,    0.005212216079,      0.6221533208,                 0,       83.75596136,   0.0006525650572
          0,           0,          33,      -9.994097745,      -7.458291848,      -7.659153615,      -4.551510051,      -12.07812804,       15761.82561,    0.007427898894,      0.6221308125,                 0,                 0,                 0,      0.1434877564,     0.00521221608,      0.6221533206,                 0,       83.75596133,   0.0006525650572
          0,           0,          34,      -9.992044924,      -7.451689214,       -7.65774596,      -4.547932565,      -12.08730499,       15761.82561,    0.007427898893,      0.6221308122,                 0,                 0,                 0,      0.1434877563,     0.00521221608,      0.6221533203,                 0,        83.7559613,   0.0006525650572
          0,           0,          35,      -9.990291364,      -7.445422483,      -7.654984862,      -4.544759784,      -12.09732606,       15761.82561,     0.00742789889,       0.622130812,                 0,                 0,                 0,      0.1434877562,    0.005212216079,      0.6221533201,                 0,        83.7559613,   0.0006525650572
          0,           0,          36,      -9.988820305,      -7.439481015,      -7.651167425,      -4.542032317,      -12.10761685,       15761.82561,    0.007427898887,      0.6221308118,                 0,                 0,                 0,      0.1434877561,    0.005212216076,      0.6221533199,                 0,        83.7559613,   0.0006525650572
          0,           0,          37,      -9.987589853,      -7.433838601,      -7.646773095,      -4.539746494,        -12.117503,       15761.82561,    0.007427898883,      0.6221308116,                 0,                 0,                 0,       0.143487756,    0.005212216073,      0.6221533197,                 0,       83.75596132,   0.0006525650572
          0,           0,          38,      -9.986528495,      -7.428478817,      -7.642369505,      -4.537861685,      -12.12633384,       15761.82561,    0.007427898878,      0.6221308114,                 0,                 0,                 0,      0.1434877559,    0.005212216069,      0.6221533195,                 0,       83.75596135,   0.0006525650572
          0,           0,          39,      -9.985563703,        -7.4233712,      -7.638497276,      -4.536319442,      -12.13361509,       15761.82561,    0.007427898873,      0.6221308112,                 0,                 0,                 0,      0.1434877558,    0.005212216065,      0.6221533193,                 0,       83.75596138,   0.0006525650572
          0,           0,          40,      -9.984625967,      -7.418503124,      -7.635590821,      -4.535056807,      -12.13911195,       15761.82561,    0.007427898868,       0.622130811,                 0,                 0,                 0,      0.1434877558,     0.00521221606,      0.6221533191,                 0,       83.75596142,   0.0006525650572
          0,           0,          41,      -9.983665466,      -7.413862316,      -7.633944768,      -4.534013302,      -12.14288585,       15761.82561,    0.007427898862,      0.6221308108,                 0,                 0,                 0,      0.1434877557,    0.005212216055,      0.6221533189,                 0,       83.75596145,   0.0006525650572
          0,           0,          42,      -9.982663579,      -7.409462338,      -7.633685416,      -4.533151318,      -12.14525246,       15761.82561,    0.007427898857,      0.6221308106,                 0,                 0,                 0,      0.1434877556,     0.00521221605,      0.6221533188,                 0,       83.75596149,   0.0006525650572
          0,           0,          43,      -9.981622722,      -7.405309907,      -7.634793394,      -4.532425466,      -12.14668071,       15761.82561,    0.007427898852,      0.6221308105,                 0,                 0,                 0,      0.1434877556,    0.005212216046,      0.6221533186,                 0,       83.75596153,   0.0006525650572
          0,           0,          44,      -9.980571487,      -7.401421132,      -7.637108198,      -4.531822172,      -12.14767299,       15761.82561,    0.007427898848,      0.6221308104,                 0,                 0,                 0,      0.1434877555,    0.005212216042,      0.6221533185,                 0,       83.75596156,   0.0006525650572
          0,           0,          45,      -9.979557056,      -7.397832922,      -7.640360616,      -4.531317196,      -12.14866338,       15761.82561,    0.007427898844,      0.6221308102,                 0,                 0,                 0,      0.1434877555,    0.005212216039,      0.6221533183,                 0,       83.75596158,   0.0006525650572
          0,           0,          46,      -9.978630416,      -7.394579133,      -7.644204887,      -4.530914997,      -12.14995377,       15761.82561,    0.007427898841,      0.6221308101,                 0,                 0,                 0,      0.1434877555,    0.005212216036,      0.6221533182,                 0,        83.7559616,   0.0006525650572
          0,           0,          47,       -9.97783443,      -7.391700091,       -7.64826797,      -4.530590007,      -12.15169021,       15761.82561,    0.007427898838,        0.62213081,                 0,                 0,                 0,      0.1434877555,    0.005212216033,      0.6221533181,                 0,       83.75596162,   0.0006525650572
          0,           0,          48,      -9.977207781,      -7.389236769,      -7.652180928,      -4.530353766,      -12.15387186,       15761.82561,    0.007427898835,      0.6221308099,                 0,                 0,                 0,      0.1434877555,    0.005212216031,       0.622153318,                 0,       83.75596163,   0.0006525650572
